ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-4.027790491336922,2500,,,0.9950112350131176,0.1,-7.321375596802682e-05,0.01024132501333952,-0.18887454271316528,0.03874436393380165,0.0,0.9722095086628524,319,-4.999999999999671,0.0,0.0,-0.0016111161965347688,"{2: 226, 3: 24}","{1: 68, 0: 182}",{1: 250},{1: 250},{1: 250},{1: 250},0.008582459483398305,0.015272264262804851,0.012309899087372176,0.020694226670283065,0.028880509826606816,0.02464654858829267,0.03813052585428261,0.04103704281690246,,,,
20,0,max_steps,1,0,0,-2.4088006576853975,2500,,,0.9900473578023296,0.1,0.004148984327912331,0.4231592118740082,-0.18887454271316528,67.24769592285156,0.0,2.5911993423145487,774,-4.999999999999671,0.0,0.0,-0.000963520263074159,"{4: 142, 5: 108}","{3: 102, 2: 94, 1: 54}",{1: 250},{1: 250},{1: 250},{1: 250},0.007496810384822297,0.012288121046331129,0.011743657890293156,0.015309526717755562,0.02045753868915781,0.020379199443067875,0.030114363865161742,0.0406051311869051,,,,
30,0,max_steps,1,0,0,-2.215620747768281,2500,,,0.98510824420837,0.1,0.005137081257998943,0.4833807647228241,-0.1946798861026764,78.302001953125,0.0,2.784379252231558,911,-4.999999999999671,0.0,0.0,-0.0008862482991073124,{2: 250},"{1: 105, 0: 145}",{1: 250},{1: 250},{1: 250},{1: 250},0.005909995298876072,0.008076852108989507,0.009737448908004445,0.014627258011260694,0.025055340495713195,0.018142119766736898,0.03588985201093118,0.047103381155985585,,,,
40,0,max_steps,1,0,0,-3.48226639962255,2500,,,0.9801937706913741,0.1,0.0061639887280762196,0.5625606775283813,-0.20977485179901123,85.3826904296875,0.0,1.517733600377158,377,-4.999999999999671,0.0,0.0,-0.00139290655984902,"{4: 79, 5: 171}","{2: 5, 1: 61, 0: 184}",{1: 250},{1: 250},{1: 250},{1: 250},0.011789520581407021,0.012293385471038282,0.01679926511919618,0.019194686836842112,0.026576866968026656,0.021298929024058704,0.040253870745510255,0.04554205700198498,,,,
50,0,max_steps,1,0,0,-0.15069440963478573,2500,,,0.9753038143277888,0.1,0.007191524840891361,0.64835524559021,-0.2372717708349228,92.25785827636719,0.0,4.849305590365195,932,-4.999999999999671,0.0,0.0,-6.027776385391429e-05,"{1: 91, 2: 159}","{2: 41, 1: 84, 0: 125}",{1: 250},{1: 250},{1: 250},{1: 250},0.008214388515887804,0.009949739979468929,0.01288165211572213,0.017888316953926453,0.03218502863676474,0.01761017869825143,0.04201464245720399,0.042341268304002116,,,,
60,0,max_steps,1,0,0,-4.269794432084874,2500,,,0.9704382528072976,0.1,0.007122758310288191,0.6483567953109741,-0.3059791326522827,92.25785827636719,0.0,0.73020556791486,254,-4.999999999999671,0.0,0.0,-0.0017079177728339496,"{4: 216, 5: 34}","{2: 23, 1: 74, 0: 153}",{1: 250},{1: 250},{1: 250},{1: 250},0.009302193047302343,0.014324916858847707,0.013877126715635103,0.018154410336225925,0.030918506835425172,0.0220232990876533,0.04045011674391038,0.04326962759850192,,,,
70,0,max_steps,1,0,0,5.156683668139182,2500,,,0.9655969644297613,0.1,0.008078034035861492,0.7094076871871948,-0.33416807651519775,98.05241394042969,0.0,10.15668366813904,1549,-4.999999999999671,0.0,0.0,0.002062673467255673,{2: 250},"{4: 57, 3: 193}",{1: 250},{1: 250},{1: 250},{1: 250},0.009547305281811524,0.01008739839937427,0.014141019240079652,0.0172240290570681,0.02573497856098845,0.017865551171306428,0.03324813059015616,0.03872811528161751,,,,
80,0,max_steps,1,0,0,-1.036892910453751,2500,,,0.9607798281021742,0.1,0.00911808479577303,0.7913066744804382,-0.3771880567073822,106.82542419433594,0.0,3.963107089546254,616,-4.999999999999671,0.0,0.0,-0.0004147571641815004,"{1: 138, 2: 112}","{1: 15, 0: 235}",{1: 250},{1: 250},{1: 250},{1: 250},0.007824492686603405,0.012375687024181757,0.008773027922765403,0.013160386147410545,0.022430412628719986,0.02228858380055902,0.02937919268148345,0.03472662443647819,,,,
90,0,max_steps,1,0,0,3.373591290571224,2500,,,0.9559867233356352,0.1,0.010076950304210186,0.8309330940246582,-0.4152495563030243,75.2079849243164,0.0,8.37359129057096,1498,-4.999999999999671,0.0,0.0,0.0013494365162284897,"{2: 207, 3: 43}","{4: 56, 3: 167, 2: 27}",{1: 250},{1: 250},{1: 250},{1: 250},0.0028790226365043485,0.011749316123034655,0.004061457692539881,0.004572236321081184,0.0194580590214744,0.020499782793892148,0.020751237468850322,0.01588126090106846,0.004902760668990614,0.022068968422350652,0.007061129239045678,0.009180640393643375
100,0,max_steps,1,0,0,3.4127489395086585,2500,,,0.951217530242334,0.1,0.01002634596079588,0.8301982283592224,-0.49111101031303406,75.2079849243164,0.0,8.412748939508491,1621,-4.999999999999671,0.0,0.0,0.0013650995758034633,{5: 250},"{5: 97, 4: 68, 3: 85}",{1: 250},{1: 250},{1: 250},{1: 250},0.00923708899130681,0.011693935450665329,0.01584264400172536,0.017854393141265447,0.021660227168237872,0.021195535311908424,0.0338849575561391,0.047762564582967064,,,,
