ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step
320,0,max_steps,1,0,0,13.136408351153646,2500,,,0.8521096925306499,0.1,0.02438025176525116,1.4903348684310913,-1.3699183464050293,154.65957641601562,0.0,18.13640835115362,2135,-4.999999999999671,0.0,0.0,0.0,0.005254563340461459
330,0,max_steps,1,0,0,-7.0059293743047375,2500,,,0.84785871753157,0.1,0.02394373156130314,1.4843086004257202,-1.3699183464050293,154.65957641601562,0.0,-2.0059293743050297,916,-4.999999999999671,0.0,0.0,0.0,-0.002802371749721895
340,0,max_steps,1,0,0,-12.800284000193107,2500,,,0.8436289496477257,0.1,0.02359604462981224,1.4822657108306885,-1.4588674306869507,154.65957641601562,0.0,-7.800284000193031,1015,-4.999999999999671,0.0,0.0,0.0,-0.005120113600077243
350,0,max_steps,1,0,0,3.0840305061359974,2500,,,0.8394202830818028,0.1,0.023309124633669853,1.4787893295288086,-1.4800055027008057,154.65957641601562,0.0,8.084030506135804,1158,-4.999999999999671,0.0,0.0,0.0,0.001233612202454399
360,0,max_steps,1,0,0,20.406387688669035,2500,,,0.8352326125642855,0.1,0.025808848440647125,1.5446710586547852,-1.4800055027008057,136.76153564453125,0.0,25.40638768866911,1813,-4.999999999999671,0.0,0.0,0.0,0.008162555075467613
370,0,max_steps,1,1,0,509.18222873078946,2500,1606.0,1606.0,0.8310658333508228,0.1,0.029507135972380638,1.7567522525787354,-1.7011582851409912,182.56204223632812,500.0,14.180228730789267,1743,-4.997999999999672,0.0,0.0,0.0,0.2036728914923158
380,0,max_steps,1,0,0,-7.024550490313812,2500,,,0.8269198412196082,0.1,0.029278861358761787,1.709963321685791,-1.6804871559143066,150.2230224609375,0.0,-2.0245504903140605,1170,-4.999999999999671,0.0,0.0,0.0,-0.002809820196125525
390,0,max_steps,1,0,0,4.644927687734716,2500,,,0.8227945324687735,0.1,0.030942384153604507,1.837638020515442,-1.9077298641204834,181.5127410888672,0.0,9.644927687734638,1358,-4.999999999999671,0.0,0.0,0.0,0.0018579710750938865
400,0,max_steps,1,1,0,509.83943042318924,2500,1778.0,1778.0,0.8186898039137951,0.1,0.03134487196803093,1.8637791872024536,-1.9077298641204834,190.6899871826172,500.0,14.837430423189272,1493,-4.997999999999672,0.0,0.0,0.0,0.2039357721692757
410,0,max_steps,1,0,0,5.782040524979549,2500,,,0.8146055528849124,0.1,0.030999764800071716,1.85837721824646,-2.094111919403076,190.6899871826172,0.0,10.782040524979575,1342,-4.999999999999671,0.0,0.0,0.0,0.0023128162099918196
420,0,max_steps,1,0,0,6.40318375358558,2500,,,0.8105416772245603,0.1,0.032293900847435,1.9824388027191162,-3.046462059020996,206.3623809814453,0.0,11.403183753585205,1854,-4.999999999999671,0.0,0.0,0.0,0.002561273501434232
430,0,max_steps,1,1,0,520.8809751717648,2500,2451.0,2451.0,0.8064980752848135,0.1,0.032954826951026917,1.9846172332763672,-3.046462059020996,202.07858276367188,500.0,25.878975171764733,1591,-4.997999999999672,0.0,0.0,0.0,0.20835239006870593
440,0,max_steps,1,1,0,519.7532338628582,2500,1165.0,1165.0,0.8024746459248447,0.1,0.035481858998537064,2.123394727706909,-3.046462059020996,210.59481811523438,500.0,24.75123386285759,1475,-4.997999999999672,0.0,0.0,0.0,0.20790129354514328
450,0,max_steps,1,0,0,18.717253852643804,2500,,,0.7984712885083941,0.1,0.03738243505358696,2.2258293628692627,-3.046462059020996,218.35691833496094,0.0,23.717253852643864,2069,-4.999999999999671,0.0,0.0,0.0,0.0074869015410575215
460,0,max_steps,1,0,0,-5.818895839695582,2500,,,0.7944879029012528,0.1,0.03780411556363106,2.2041819095611572,-3.046462059020996,193.11936950683594,0.0,-0.8188958396956856,852,-4.999999999999671,0.0,0.0,0.0,-0.0023275583358782327
470,0,max_steps,1,0,0,3.596500181911753,2500,,,0.7905243894687576,0.1,0.03714071214199066,2.0871407985687256,-3.046462059020996,182.0532989501953,0.0,8.596500181911647,1478,-4.999999999999671,0.0,0.0,0.0,0.0014386000727647011
480,0,max_steps,1,0,0,0.24990124314928175,2500,,,0.7865806490732993,0.1,0.0369526743888855,2.080441951751709,-3.046462059020996,182.0532989501953,0.0,5.249901243149157,986,-4.999999999999671,0.0,0.0,0.0,9.99604972597127e-05
490,0,max_steps,1,0,0,14.254139428792271,2500,,,0.7826565830718433,0.1,0.03748563304543495,2.111067295074463,-3.046462059020996,208.7458953857422,0.0,19.25413942879236,1305,-4.999999999999671,0.0,0.0,0.0,0.0057016557715169084
500,0,max_steps,1,1,0,513.8269774589099,2500,1817.0,1817.0,0.7787520933134615,0.1,0.0402541421353817,2.2119157314300537,-3.046462059020996,215.5183868408203,500.0,18.82497745891063,1637,-4.997999999999672,0.0,0.0,0.0,0.20553079098356397
510,0,max_steps,1,0,0,-2.721657996576879,2500,,,0.7748670821368779,0.1,0.0415930412709713,2.2529687881469727,-3.046462059020996,216.6390838623047,0.0,2.278342003423049,1163,-4.999999999999671,0.0,0.0,0.0,-0.0010886631986307515
520,0,max_steps,1,0,0,5.52651336002212,2500,,,0.7710014523680259,0.1,0.043067567050457,2.3445169925689697,-3.046462059020996,224.2554931640625,0.0,10.526513360022042,1438,-4.999999999999671,0.0,0.0,0.0,0.002210605344008848
530,0,crash,1,0,1,-121.13399456617431,1641,,,0.7671551073176169,0.1,0.044556260108947754,2.335468053817749,-8.553302764892578,206.5407257080078,0.0,-10.84638118557873,613,-3.28199999999986,-27.00561338059567,-80.0,0.0,-0.07381718133222079
540,0,max_steps,1,0,0,-2.016601719519087,2500,,,0.7633279507787228,0.1,0.046193961054086685,2.4179961681365967,-8.553302764892578,208.575439453125,0.0,2.9833982804808388,1282,-4.999999999999671,0.0,0.0,0.0,-0.0008066406878076348
550,0,max_steps,1,0,0,-14.214044093830873,2500,,,0.7595198870243695,0.1,0.04683193191885948,2.468214273452759,-8.553302764892578,235.21006774902344,0.0,-9.21404409383085,942,-4.999999999999671,0.0,0.0,0.0,-0.005685617637532349
560,0,max_steps,1,0,0,3.495541401630892,2500,,,0.7557308208051414,0.1,0.04677940160036087,2.4112565517425537,-8.553302764892578,211.68516540527344,0.0,8.495541401630652,1563,-4.999999999999671,0.0,0.0,0.0,0.0013982165606523567
570,0,max_steps,1,0,0,-15.956802136475584,2500,,,0.751960657346801,0.1,0.04710904136300087,2.418883800506592,-8.553302764892578,230.4104766845703,0.0,-10.956802136475531,848,-4.999999999999671,0.0,0.0,0.0,-0.006382720854590233
580,0,max_steps,1,0,0,17.433534849619377,2500,,,0.748209302347916,0.1,0.04749124497175217,2.4565093517303467,-8.553302764892578,234.71856689453125,0.0,22.433534849619424,1524,-4.999999999999671,0.0,0.0,0.0,0.006973413939847751
590,0,max_steps,1,0,0,-26.712693267072908,2500,,,0.7444766619775032,0.1,0.04650358110666275,2.4416391849517822,-8.553302764892578,234.71856689453125,0.0,-21.712693267073035,529,-4.999999999999671,0.0,0.0,0.0,-0.010685077306829162
600,0,max_steps,1,0,0,-0.7273205795316927,2500,,,0.7407626428726788,0.1,0.04862296208739281,2.529431104660034,-8.553302764892578,241.07803344726562,0.0,4.272679420468188,1597,-4.999999999999671,0.0,0.0,0.0,-0.0002909282318126771
610,0,max_steps,1,0,0,-0.2981021513283646,2500,,,0.737067152136325,0.1,0.048507023602724075,2.4783523082733154,-8.553302764892578,215.73646545410156,0.0,4.701897848671516,1200,-4.999999999999671,0.0,0.0,0.0,-0.00011924086053134584
620,0,max_steps,1,1,0,503.59989671690374,2500,561.0,561.0,0.7333900973347661,0.1,0.049723751842975616,2.5122199058532715,-8.553302764892578,238.02566528320312,500.0,12.309103724940769,1601,-4.997999999999672,-3.7112070080372126,0.0,0.0,0.20143995868676148
630,0,max_steps,1,0,0,6.064112323563584,2500,,,0.7297313864954562,0.1,0.04907405376434326,2.50281023979187,-8.553302764892578,238.02566528320312,0.0,11.064112323563663,1247,-4.999999999999671,0.0,0.0,0.0,0.0024256449294254336
640,0,max_steps,1,0,0,-4.202103198469215,2500,,,0.7260909281046787,0.1,0.048944100737571716,2.504511594772339,-8.553302764892578,241.1237335205078,0.0,0.7978968015305081,1336,-4.999999999999671,0.0,0.0,0.0,-0.0016808412793876861
650,0,max_steps,1,0,0,1.8639143868756167,2500,,,0.7224686311052574,0.1,0.048329003155231476,2.4979333877563477,-8.553302764892578,241.1237335205078,0.0,6.863914386875431,1469,-4.999999999999671,0.0,0.0,0.0,0.0007455657547502467
660,0,max_steps,1,0,0,7.706630438211086,2500,,,0.7188644048942786,0.1,0.04890938848257065,2.4762165546417236,-8.553302764892578,238.36387634277344,0.0,12.706630438210953,1428,-4.999999999999671,0.0,0.0,0.0,0.0030826521752844345
670,0,max_steps,1,0,0,18.732446041716294,2500,,,0.7152781593208262,0.1,0.04978269711136818,2.485583543777466,-8.553302764892578,238.61068725585938,0.0,23.732446041716294,1958,-4.999999999999671,0.0,0.0,0.0,0.007492978416686518
680,0,max_steps,1,0,0,-4.3097484183030925,2500,,,0.7117098046837247,0.1,0.05303632467985153,2.553163766860962,-8.553302764892578,222.25717163085938,0.0,0.6902515816967714,1173,-4.999999999999671,0.0,0.0,0.0,-0.001723899367321237
690,0,max_steps,1,0,0,-8.045687963252208,2500,,,0.7081592517292976,0.1,0.052395597100257874,2.5436933040618896,-8.553302764892578,222.25717163085938,0.0,-3.045687963252311,829,-4.999999999999671,0.0,0.0,0.0,-0.003218275185300883
700,0,max_steps,1,0,0,8.527394643404305,2500,,,0.7046264116491338,0.1,0.05369730666279793,2.613538980484009,-8.553302764892578,247.0740966796875,0.0,13.527394643404257,1003,-4.999999999999671,0.0,0.0,0.0,0.003410957857361722
710,0,max_steps,1,1,0,582.279847935316,2500,525.0,525.0,0.7011111960778661,0.1,0.05407195910811424,2.657059669494629,-8.553302764892578,249.4326629638672,500.0,87.27784793531565,1794,-4.997999999999672,0.0,0.0,0.0,0.2329119391741264
720,0,max_steps,1,1,0,531.4389327918204,2500,1992.0,1992.0,0.6976135170909614,0.1,0.05564500391483307,2.743980884552002,-8.553302764892578,251.76895141601562,500.0,36.43693279182105,1604,-4.997999999999672,0.0,0.0,0.0,0.21257557311672817
730,0,max_steps,1,0,0,-2.5950476078466203,2500,,,0.6941332872025221,0.1,0.05573956295847893,2.773446559906006,-8.553302764892578,259.61456298828125,0.0,2.4049523921533087,995,-4.999999999999671,0.0,0.0,0.0,-0.001038019043138648
740,0,max_steps,1,0,0,12.80664442045495,2500,,,0.6906704193630966,0.1,0.05466828867793083,2.71498703956604,-9.33851146697998,236.450439453125,0.0,17.80664442045485,1442,-4.999999999999671,0.0,0.0,0.0,0.00512265776818198
750,0,max_steps,1,1,0,526.6062535569752,2500,494.0,494.0,0.6872248269575028,0.1,0.055463891476392746,2.8036916255950928,-9.33851146697998,262.402587890625,500.0,31.604253556976914,1523,-4.997999999999672,0.0,0.0,0.0,0.21064250142279006
760,0,max_steps,1,1,0,510.8659926514105,2500,1268.0,1268.0,0.6837964238026608,0.1,0.05790521204471588,2.871995210647583,-9.33851146697998,267.7832946777344,500.0,15.863992651411074,1709,-4.997999999999672,0.0,0.0,0.0,0.2043463970605642
770,0,max_steps,1,0,0,0.8227829954537266,2500,,,0.6803851241454388,0.1,0.05704214423894882,2.781280755996704,-9.33851146697998,241.69320678710938,0.0,5.822782995453724,1432,-4.999999999999671,0.0,0.0,0.0,0.0003291131981814906
780,0,max_steps,1,0,0,-13.423131253225858,2500,,,0.6769908426605066,0.1,0.058727290481328964,2.77470326423645,-9.33851146697998,239.75433349609375,0.0,-8.423131253225888,1075,-4.999999999999671,0.0,0.0,0.0,-0.005369252501290343
790,0,max_steps,1,0,0,6.602589418605766,2500,,,0.673613494448202,0.1,0.058873251080513,2.7841506004333496,-8.304078102111816,257.8068542480469,0.0,11.602589418605563,1316,-4.999999999999671,0.0,0.0,0.0,0.0026410357674423062
800,0,success,1,2,0,1025.6344833398934,1613,806.5,806.5,0.6702529950324074,0.1,0.06262744218111038,2.9376981258392334,-12.20511245727539,274.3158264160156,1000.0,28.856483339893796,1345,-3.2219999999998667,0.0,0.0,0.0,0.6358552283570326
810,0,max_steps,1,0,0,11.513372658250843,2500,,,0.6669092603584367,0.1,0.06265830248594284,2.9552574157714844,-12.867938995361328,274.52117919921875,0.0,16.513372658250688,1325,-4.999999999999671,0.0,0.0,0.0,0.004605349063300337
820,0,max_steps,1,0,0,2.719218665972852,2500,,,0.6635822067909328,0.1,0.062446363270282745,2.9465835094451904,-12.867938995361328,263.1960754394531,0.0,7.71921866597302,1179,-4.999999999999671,0.0,0.0,0.0,0.0010876874663891408
830,0,max_steps,1,0,0,-11.840962923096564,2500,,,0.660271751111776,0.1,0.0622149296104908,2.925082206726074,-12.867938995361328,248.6888885498047,0.0,-6.84096292309661,1144,-4.999999999999671,0.0,0.0,0.0,-0.004736385169238626
840,0,max_steps,1,0,0,-5.399946492643837,2500,,,0.6569778105180021,0.1,0.06645916402339935,3.1245765686035156,-12.867938995361328,275.50274658203125,0.0,-0.3999464926440739,1013,-4.999999999999671,0.0,0.0,0.0,-0.002159978597057535
850,0,max_steps,1,0,0,-9.68550433787281,2500,,,0.6537003026197313,0.1,0.06531370431184769,3.015430212020874,-12.867938995361328,256.6883544921875,0.0,-4.685504337872555,1217,-4.999999999999671,0.0,0.0,0.0,-0.003874201735149124
860,0,max_steps,1,0,0,-313.28499389698624,2500,,,0.6504391454381077,0.1,0.06590389460325241,3.0692191123962402,-12.343624114990234,277.7396545410156,0.0,1.6083552467849491,1280,-4.999999999999671,-309.89334914377116,0.0,0.0,-0.1253139975587945
870,0,max_steps,1,1,0,527.511842238695,2500,937.0,937.0,0.6471942574032484,0.1,0.06703168153762817,3.058817148208618,-19.085216522216797,275.5220642089844,500.0,32.5098422386949,1620,-4.997999999999672,0.0,0.0,0.0,0.21100473689547797
880,0,max_steps,1,0,0,-13.983922042465826,2500,,,0.6439655573522038,0.1,0.06568899750709534,3.0109503269195557,-13.941123008728027,254.17071533203125,0.0,-8.983922042465426,980,-4.999999999999671,0.0,0.0,0.0,-0.00559356881698633
890,0,max_steps,1,0,0,-2.6508710109710245,2500,,,0.6407529645269272,0.1,0.0664462074637413,3.0640578269958496,-14.321422576904297,260.0114440917969,0.0,2.349128989028933,1166,-4.999999999999671,0.0,0.0,0.0,-0.0010603484043884097
900,0,success,1,2,0,1055.11682165301,1808,904.0,904.0,0.637556398572254,0.1,0.0694374069571495,3.057398557662964,-14.321422576904297,280.3489685058594,1000.0,58.728821653008815,992,-3.611999999999824,0.0,0.0,0.0,0.5835823128611781
910,0,max_steps,1,0,0,1.9260326217041648,2500,,,0.634375779533894,0.1,0.06870733946561813,3.000309705734253,-14.321422576904297,248.65953063964844,0.0,6.926032621704097,1285,-4.999999999999671,0.0,0.0,0.0,0.0007704130486816659
920,0,max_steps,1,0,0,3.2224876652636367,2500,,,0.6312110278564291,0.1,0.07153134793043137,3.0437283515930176,-14.321422576904297,266.39642333984375,0.0,8.222487665263301,1761,-4.999999999999671,0.0,0.0,0.0,0.0012889950661054547
930,0,max_steps,1,1,0,533.3630414446942,2500,1681.0,1681.0,0.6280620643813251,0.1,0.07289367914199829,3.0761899948120117,-14.321422576904297,288.3331604003906,500.0,38.36104144469364,1579,-4.997999999999672,0.0,0.0,0.0,0.2133452165778777
940,0,max_steps,1,0,0,19.730897961483443,2500,,,0.6249288103449504,0.1,0.07887651771306992,3.3042032718658447,-14.321422576904297,272.7831726074219,0.0,24.73089796148315,1554,-4.999999999999671,0.0,0.0,0.0,0.007892359184593377
950,0,max_steps,1,1,0,513.318652787281,2500,924.0,924.0,0.6218111873766076,0.1,0.07896362245082855,3.329517126083374,-14.321422576904297,293.91290283203125,500.0,18.31665278728329,1279,-4.997999999999672,0.0,0.0,0.0,0.20532746111491243
960,0,max_steps,1,0,0,-3.839129796336007,2500,,,0.6187091174965714,0.1,0.07916269451379776,3.3595736026763916,-14.321422576904297,295.85797119140625,0.0,1.160870203663762,1072,-4.999999999999671,0.0,0.0,0.0,-0.001535651918534403
970,0,max_steps,1,1,0,525.8999860385297,2500,2498.0,2498.0,0.6156225231141397,0.1,0.07965006679296494,3.4144344329833984,-14.321422576904297,299.806884765625,500.0,30.897986038529712,1817,-4.997999999999672,0.0,0.0,0.0,0.2103599944154119
980,0,success,1,2,0,1051.5512407422725,2219,1109.5,1109.5,0.6125513270256917,0.1,0.0812123492360115,3.519545555114746,-14.321422576904297,329.7114562988281,1000.0,55.98524074227178,1310,-4.433999999999734,0.0,0.0,0.0,0.47388519186222283
990,0,max_steps,1,0,0,4.945128174251347,2500,,,0.6094954524127577,0.1,0.07939821481704712,3.4935808181762695,-20.41900062561035,329.7114562988281,0.0,9.945128174251067,1593,-4.999999999999671,0.0,0.0,0.0,0.001978051269700539
1000,0,max_steps,1,0,0,10.263937524821852,2500,,,0.606454822840097,0.1,0.0796288251876831,3.4703056812286377,-21.978721618652344,308.3493957519531,0.0,15.263937524822033,1735,-4.999999999999671,0.0,0.0,0.0,0.004105575009928741
1010,0,max_steps,1,0,0,10.817657005744561,2500,,,0.6034293622537864,0.1,0.07785909622907639,3.345259666442871,-21.978721618652344,285.5345153808594,0.0,15.817657005744492,1552,-4.999999999999671,0.0,0.0,0.0,0.004327062802297824
1020,0,max_steps,1,0,0,8.715957510189213,2500,,,0.6004189949793179,0.1,0.07867782562971115,3.3463587760925293,-21.978721618652344,282.24200439453125,0.0,13.715957510189217,1643,-4.999999999999671,0.0,0.0,0.0,0.003486383004075685
1030,0,max_steps,1,0,0,-23.20305974935313,2500,,,0.5974236457197061,0.1,0.07932824641466141,3.372319221496582,-21.978721618652344,283.2395324707031,0.0,-18.203059749353297,938,-4.999999999999671,0.0,0.0,0.0,-0.009281223899741252
1040,0,max_steps,1,1,0,519.3461086371476,2500,651.0,651.0,0.594443239553604,0.1,0.08105038851499557,3.238887310028076,-21.978721618652344,283.47705078125,500.0,24.344108637148963,1502,-4.997999999999672,0.0,0.0,0.0,0.20773844345485903
1050,0,max_steps,1,0,0,0.3256739224292868,2500,,,0.5914777019334302,0.1,0.08210689574480057,3.3490214347839355,-21.978721618652344,295.4410400390625,0.0,5.325673922429249,913,-4.999999999999671,0.0,0.0,0.0,0.0001302695689717147
1060,0,max_steps,1,0,0,-19.01455801024868,2500,,,0.5885269586835032,0.1,0.08536940813064575,3.395256996154785,-21.978721618652344,299.49163818359375,0.0,-14.014558010248717,1028,-4.999999999999671,0.0,0.0,0.0,-0.007605823204099473
1070,0,max_steps,1,0,0,-6.129151947449721,2500,,,0.5855909359981866,0.1,0.0840897262096405,3.302253246307373,-21.978721618652344,269.1358642578125,0.0,-1.1291519474497933,1289,-4.999999999999671,0.0,0.0,0.0,-0.0024516607789798884
1080,0,max_steps,1,0,0,-23.908944515294646,2500,,,0.582669560440043,0.1,0.08938664197921753,3.458465814590454,-21.978721618652344,298.70196533203125,0.0,-18.908944515294912,890,-4.999999999999671,0.0,0.0,0.0,-0.009563577806117858
1090,0,max_steps,1,0,0,8.947065247311919,2500,,,0.5797627589379976,0.1,0.08950237929821014,3.3683900833129883,-21.978721618652344,272.0310974121094,0.0,13.947065247311844,1249,-4.999999999999671,0.0,0.0,0.0,0.0035788260989247675
1100,0,max_steps,1,0,0,-8.821192285480755,2500,,,0.5768704587855094,0.1,0.09001583606004715,3.3727705478668213,-21.978721618652344,285.75567626953125,0.0,-3.8211922854809597,861,-4.999999999999671,0.0,0.0,0.0,-0.003528476914192302
1110,0,max_steps,1,0,0,1.6342619973299919,2500,,,0.5739925876387535,0.1,0.0886077955365181,3.3114609718322754,-21.978721618652344,265.7614440917969,0.0,6.634261997329806,1586,-4.999999999999671,0.0,0.0,0.0,0.0006537047989319968
