ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-174.42613097689937,2500,,,0.19900224700262353,0.1,0.0025312856305390596,0.5063779354095459,-2.5585899353027344,50.039398193359375,0.0,25.57386902310333,1807,-200.00000000000887,0.0,0.0,-0.06977045239075975,"{0: 181, 1: 69}","{2: 54, 3: 196}",{1: 250},"{1: 223, 0: 27}",{1: 250},{1: 250},0.0040398593988151986,0.008225148119081278,0.007425208451576109,0.010583702369731688,0.03340581668879416,0.03363323628278618,0.04552749866755964,0.050425874320548125,,,,
20,0,max_steps,1,0,0,-147.90303137000237,2500,,,0.19800947156046594,0.1,0.0029636849649250507,0.655057430267334,-3.4197418689727783,90.5401611328125,0.0,52.09696862999843,1064,-200.00000000000887,0.0,0.0,-0.05916121254800095,"{5: 110, 6: 140}","{4: 13, 3: 147, 2: 90}","{1: 177, 0: 52, 2: 21}","{1: 139, 2: 67, 0: 44}","{1: 198, 2: 16, 0: 36}","{1: 173, 2: 40, 0: 37}",0.03374166715513381,0.028770816394382275,0.052726342863625826,0.057709045317810265,0.09563328259549565,0.05135285390429704,0.15192298067447646,0.1828225000025873,,,,
30,0,max_steps,1,0,0,-93.21489128358452,2500,,,0.197021648841674,0.1,0.004702549893409014,0.7885499596595764,-3.178809642791748,90.5401611328125,0.0,106.78510871641365,1403,-200.00000000000887,0.0,0.0,-0.03728595651343381,"{1: 137, 0: 113}","{4: 63, 3: 154, 2: 33}","{1: 114, 2: 64, 0: 72}","{1: 138, 2: 70, 0: 42}","{1: 142, 2: 52, 0: 56}","{1: 119, 2: 64, 0: 67}",0.05529368865720802,0.027559143684716292,0.08812035051016984,0.10112731032765154,0.10343051528179227,0.05119647271220409,0.17367651095524161,0.23049443872119904,,,,
40,0,max_steps,1,0,0,-109.74907353640639,2500,,,0.19603875413827485,0.1,0.009698249399662018,0.9445796012878418,-2.9170360565185547,107.14717102050781,0.0,90.25092646359168,1186,-200.00000000000887,0.0,0.0,-0.04389962941456255,"{2: 116, 1: 107, 0: 27}","{1: 11, 2: 34, 3: 193, 4: 12}","{1: 138, 0: 58, 2: 54}","{1: 180, 0: 42, 2: 28}","{1: 177, 0: 38, 2: 35}","{1: 153, 0: 53, 2: 44}",0.043319531041520684,0.018461645605730603,0.054807922437154766,0.08527559490768702,0.08273111163229603,0.044586214057811054,0.1281494107066536,0.15896351895782743,0.05084565342903576,0.03842266087050768,0.16581004603461322,0.24881452816920788
50,0,max_steps,1,0,0,-162.9260522064691,2500,,,0.1950607628655578,0.1,0.01861507073044777,1.31689453125,-3.6207454204559326,122.95166015625,0.0,37.448886073011366,1495,-200.00000000000887,-0.37493827947814723,0.0,-0.06517042088258765,"{5: 219, 4: 31}","{1: 19, 2: 19, 3: 168, 4: 44}",{1: 250},"{1: 141, 0: 82, 2: 27}",{1: 250},{1: 250},0.00563982790598141,0.02666827771260746,0.008901014808561078,0.013827907463923018,0.029243661664104564,0.061794693227072595,0.0417893659948642,0.05060566974278603,,,,
60,0,max_steps,1,1,0,391.7256263391834,2500,2447.0,2447.0,0.1940876505614596,0.1,0.02479288913309574,1.5081589221954346,-8.510551452636719,119.6512451171875,500.0,91.64562633918219,1282,-199.92000000000886,0.0,0.0,0.15669025053567337,"{4: 184, 5: 65, 3: 1}","{3: 112, 4: 8, 2: 118, 1: 12}","{1: 166, 0: 38, 2: 46}","{1: 100, 0: 56, 2: 94}","{1: 189, 0: 25, 2: 36}","{1: 187, 0: 37, 2: 26}",0.026182020070296956,0.03144039847831222,0.03589590713413979,0.04246638252631725,0.09212835082858813,0.060253298926057235,0.12697629109751382,0.12273589079100526,0.14454456980902874,0.023603589351966534,0.11535327765706842,0.16439870397404252
70,1,max_steps,3,1,0,401.35935824209093,3000,864.0,864.0,0.59940015,0.1,0.035651795566082,1.8073848485946655,-8.510551452636719,172.5467987060547,500.0,141.2793582420925,2297,-239.9200000000151,0.0,0.0,0.13378645274736364,"{4: 73, 5: 9, 3: 4, 0: 188, 1: 26}","{6: 5, 5: 9, 4: 30, 3: 175, 2: 51, 0: 15, 1: 15}","{1: 222, 2: 34, 0: 44}","{1: 136, 2: 66, 0: 98}","{1: 275, 2: 10, 0: 15}","{1: 261, 0: 14, 2: 25}",0.026818598300948203,0.03368305505282086,0.032180566470897704,0.03998954097019777,0.07052277101676017,0.07401719885931013,0.09151779367924877,0.10296162673752121,0.06478188244043069,0.03099904925540816,0.03953838765394907,0.02068475381813985
80,1,max_steps,3,1,0,364.26339885944054,3000,1101.0,1101.0,0.5964098835185481,0.1,0.036859553307294846,2.084043502807617,-12.599249839782715,172.5467987060547,500.0,136.61384283438963,1827,-239.9200000000151,-32.430443974946776,0.0,0.12142113295314685,"{1: 51, 2: 53, 3: 6, 5: 71, 6: 119}","{4: 23, 3: 168, 2: 70, 0: 29, 1: 10}","{1: 190, 0: 76, 2: 34}","{1: 163, 2: 56, 0: 81}","{1: 249, 2: 15, 0: 36}","{1: 230, 2: 31, 0: 39}",0.037919105902650435,0.02697297199513718,0.05082333304763847,0.06685006707281274,0.08103322397251314,0.08790111001051559,0.11547403744249263,0.11854582163873785,0.06501523127198422,0.018255453106208772,0.02837119621660187,0.07723806482115789
90,1,max_steps,3,1,0,402.39363634016445,3000,2635.0,2635.0,0.5934345347738201,0.1,0.0402798056602478,2.301971912384033,-12.530434608459473,172.5467987060547,500.0,142.31363634016364,1946,-239.9200000000151,0.0,0.0,0.13413121211338816,"{1: 180, 2: 81, 3: 14, 4: 25}","{1: 13, 2: 75, 3: 175, 6: 17, 5: 11, 4: 9}","{1: 196, 2: 44, 0: 60}","{1: 173, 0: 59, 2: 68}","{1: 254, 2: 11, 0: 35}","{1: 227, 2: 31, 0: 42}",0.032873019718458435,0.02621895099254063,0.05053282030391178,0.06871562491608188,0.07799399550890988,0.07412550408305937,0.11486880738509501,0.13290459333601604,0.057356712367740564,0.03925541324841416,0.07034521333371177,0.08416123435750943
100,1,max_steps,3,2,0,846.948184747413,3000,820.5,820.5,0.5904740293447336,0.1,0.04170605167746544,2.3900814056396484,-15.297977447509766,172.5467987060547,1000.0,86.78818474741492,1750,-239.8400000000151,0.0,0.0,0.282316061582471,"{3: 36, 1: 43, 2: 85, 6: 136}","{4: 32, 3: 120, 1: 37, 2: 111}","{1: 238, 0: 48, 2: 14}","{1: 163, 0: 69, 2: 68}","{1: 284, 0: 9, 2: 7}","{1: 281, 0: 6, 2: 13}",0.019098439430023262,0.02612012277239265,0.028988318806778372,0.03308826813701575,0.0637898625078154,0.07342896279595101,0.0818126854810451,0.08115664925309525,0.06027684210095558,0.1195494409526699,0.08473843432672484,0.04235658441892252
