ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
7250,1,max_steps,3,1,0,513.5125273720153,3000,1167.0,1167.0,0.1449769170281282,0.1,0.9687609076499939,12.476548194885254,-56.29353713989258,441.9121398925781,500.0,19.510527372005605,1637,-5.9979999999995615,0.0,0.0,0.1711708424573384,"{3: 85, 2: 31, 6: 184}","{0: 29, 1: 63, 2: 17, 3: 191}",{1: 300},"{1: 298, 0: 1, 2: 1}",{1: 300},{1: 300},0.010806514927740124,0.030507612737488587,0.01641493761077801,0.019633516122862987,0.041070909436693274,0.06258682178681446,0.05845988746859851,0.0682692210035366,0.026919602561230455,0.05726471204420867,0.059147280279774984,0.0833054662041831
7260,1,max_steps,3,2,0,1056.2500303026275,3000,1048.5,1048.5,0.14425366126055209,0.1,0.9764623641967773,12.543315887451172,-56.29353713989258,417.4593505859375,1000.0,97.31395488629246,2339,-5.995999999999562,-35.067924583660435,0.0,0.35208334343420916,"{6: 26, 5: 62, 4: 54, 3: 50, 0: 60, 1: 9, 2: 39}","{6: 14, 5: 24, 4: 17, 3: 119, 2: 76, 1: 22, 0: 28}","{1: 284, 0: 16}","{1: 270, 0: 30}","{1: 273, 2: 9, 0: 18}",{1: 300},0.06047405788965746,0.02517881739489504,0.07709949986328063,0.062275234885162636,0.15791427184228032,0.0798106054109754,0.17435977652014312,0.12489091089035405,0.05978802589301114,0.029558329157967016,0.10525515278224226,0.08313330106723826
7270,1,crash,3,0,1,-97.4352066056691,1184,,,0.14353401364602586,0.1,0.9861383438110352,12.655007362365723,-56.29353713989258,439.8218688964844,0.0,4.032054972737752,508,-2.367999999999961,-19.099261578406864,-80.0,-0.08229324882235566,{6: 118},"{1: 15, 2: 50, 3: 40, 4: 12, 5: 1}",{1: 118},"{1: 103, 0: 15}",{1: 118},{1: 118},0.010830089861721001,0.06404936293818467,0.0175784113503245,0.023229730612070648,0.031187251334914096,0.08060808101883465,0.04179456457142799,0.04779508922686791,,,,
7280,1,max_steps,3,0,0,4.026116396475931,3000,,,0.1428179561843219,0.1,0.9919015765190125,12.72363567352295,-56.29353713989258,439.8218688964844,0.0,10.026116396476018,1093,-5.999999999999561,0.0,0.0,0.0013420387988253104,"{5: 66, 6: 234}","{4: 4, 3: 244, 2: 52}",{1: 300},"{1: 299, 2: 1}",{1: 300},{1: 300},0.01350719351291578,0.01218723645671366,0.017181763581758,0.02112831913732917,0.05576859565083722,0.04787812802596804,0.08041611877703826,0.07393211801455343,,,,
7290,1,crash,3,1,1,427.07258120983784,875,711.0,711.0,0.14210547096501142,0.1,0.9980683922767639,12.763362884521484,-56.29353713989258,412.5980529785156,500.0,23.330166418732325,688,-1.7480000000000013,-14.509585208895283,-80.0,0.4880829499541004,"{0: 21, 1: 8, 2: 25, 3: 24, 4: 9}","{3: 72, 2: 7, 4: 8}","{1: 83, 0: 4}",{1: 87},"{1: 67, 0: 20}","{1: 81, 2: 6}",0.08155417413929097,0.016754425018437238,0.08267413808223495,0.12714421742277932,0.16588070711176442,0.03544600018580448,0.2122429573118772,0.19274446570361903,0.13750009240902705,0.019861713552263485,0.19796091594287898,0.14464095893910295
7300,1,max_steps,3,0,0,-208.61060505956502,3000,,,0.14139654016701672,0.1,0.9998684525489807,12.770959854125977,-56.29353713989258,429.843994140625,0.0,52.12981724883127,1782,-5.999999999999561,-254.74042230839603,0.0,-0.06953686835318834,"{0: 113, 1: 67, 2: 120}","{0: 6, 1: 13, 2: 44, 3: 104, 4: 133}",{1: 300},"{1: 288, 0: 12}","{1: 283, 0: 17}",{1: 300},0.036082158683255865,0.01841154437630155,0.046576132746155754,0.06339961271541378,0.12639835197435617,0.07687178478995706,0.1588105131970348,0.14830038162032239,0.05150047831125002,0.08186797543096541,0.06037723152258147,0.07335119011144284
7310,1,crash,3,0,1,-84.07503894303343,1540,,,0.1406911460581652,0.1,1.0093430280685425,12.841952323913574,-56.29353713989258,440.77142333984375,0.0,19.67842240386587,876,-3.0799999999998824,-20.673461346899273,-80.0,-0.05459418113183989,"{1: 39, 2: 78, 3: 31, 0: 6}","{6: 44, 5: 42, 4: 12, 3: 56}",{1: 154},"{1: 136, 2: 18}","{1: 145, 0: 5, 2: 4}","{1: 152, 2: 1, 0: 1}",0.030522964573465525,0.043928266484998965,0.04096332044056188,0.05613788400581056,0.13029444619683264,0.08028503917162236,0.1666074093734999,0.18213511036151667,0.051777367913050446,0.07708565230584456,0.13883509075312295,0.17886870608583214
7320,1,max_steps,3,2,0,1040.1646235537546,3000,1476.0,1476.0,0.13998927099474595,0.1,1.0184497833251953,12.946035385131836,-56.29353713989258,445.8025207519531,1000.0,46.16062355375134,1993,-5.995999999999562,0.0,0.0,0.34672154118458487,"{0: 31, 1: 9, 2: 55, 3: 69, 4: 136}","{2: 163, 3: 36, 1: 45, 0: 51, 6: 5}",{1: 300},"{1: 272, 0: 22, 2: 6}","{1: 286, 0: 14}","{1: 295, 2: 5}",0.015636579026263194,0.02229135789711672,0.026874267282224442,0.026983190226824764,0.09773226956241719,0.0795803580403663,0.12258341596851402,0.14822469845000832,0.04151179602627975,0.12763993086376785,0.04317958481738642,0.05508289168873265
7330,1,max_steps,3,1,0,541.4367678542734,3000,606.0,606.0,0.13929089742106818,0.1,1.0291337966918945,13.026386260986328,-56.29353713989258,415.9442443847656,500.0,47.43476785426314,1778,-5.9979999999995615,0.0,0.0,0.18047892261809112,"{5: 32, 4: 16, 3: 12, 0: 9, 1: 91, 2: 140}","{2: 144, 3: 156}",{1: 300},"{1: 299, 0: 1}","{1: 285, 2: 12, 0: 3}","{1: 296, 0: 3, 2: 1}",0.042613013974009926,0.016197711624607633,0.05675211284917596,0.05114449121510355,0.12209807223322289,0.0456434141229921,0.1600603267066779,0.16633177015193507,0.059596427983710516,0.07722839887666866,0.08355561251631842,0.10092083902408516
7340,1,max_steps,3,2,0,1008.7230589246392,3000,303.5,303.5,0.1385960078690225,0.1,1.042264699935913,13.075396537780762,-56.29353713989258,398.8291931152344,1000.0,51.19288502308635,1761,-5.995999999999562,-36.47382609844675,0.0,0.3362410196415464,"{4: 98, 3: 55, 2: 62, 5: 57, 6: 28}","{4: 86, 3: 81, 0: 110, 1: 11, 2: 12}","{1: 297, 0: 3}","{1: 275, 0: 25}","{1: 281, 2: 4, 0: 15}","{1: 288, 0: 2, 2: 10}",0.053704967584862574,0.029635092181275503,0.06650919010196897,0.073343181591461,0.12915195633167884,0.07859479412059282,0.16288470131073,0.16995855554044142,0.131600520760772,0.06617160066748816,0.14927545801600844,0.19589131666752357
