ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-1.8541570694486742,2500,,,0.9950112350131176,0.1,0.001085216528736055,0.22939608991146088,-0.08000675588846207,50.01070022583008,0.0,3.145842930551308,815,-4.999999999999671,0.0,0.0,-0.0007416628277794697,"{2: 217, 1: 33}","{3: 10, 2: 87, 1: 47, 0: 106}",{1: 250},{1: 250},{1: 250},{1: 250},0.00883920839318243,0.013352439679689658,0.013431414532521328,0.0157862523753719,0.034335362212537246,0.022465141292536794,0.03863480606133018,0.0419838547137871,,,,
20,0,max_steps,1,0,0,2.763710949747232,2500,,,0.9900473578023296,0.1,0.0011331489076837897,0.2294185608625412,-0.13348767161369324,50.01070022583008,0.0,7.763710949746993,1239,-4.999999999999671,0.0,0.0,0.0011054843798988928,"{0: 27, 1: 200, 2: 23}","{3: 18, 2: 75, 1: 78, 0: 79}",{1: 250},{1: 250},{1: 250},{1: 250},0.01715356510300161,0.013195158113332522,0.023637451628586922,0.024010468330791727,0.034685491340916065,0.0245529888871443,0.045700956393509976,0.053035145973672475,,,,
30,0,max_steps,1,0,0,0.8094929680654638,2500,,,0.98510824420837,0.1,0.0022450450342148542,0.4039718806743622,-0.2052917629480362,87.27033996582031,0.0,5.809492968065442,1135,-4.999999999999671,0.0,0.0,0.00032379718722618553,"{5: 35, 6: 215}","{4: 74, 3: 176}",{1: 250},{1: 250},{1: 250},{1: 250},0.01129313423070405,0.008137104681099412,0.018970286383475844,0.02077032008773677,0.02719709143920583,0.017343011995249923,0.03656928052510142,0.0465764045405772,,,,
40,0,max_steps,1,0,0,1.3592076851265231,2500,,,0.9801937706913741,0.1,0.0021534659899771214,0.40402859449386597,-0.5054646134376526,87.27033996582031,0.0,6.359207685126342,1079,-4.999999999999671,0.0,0.0,0.0005436830740506093,"{6: 202, 5: 48}","{4: 81, 3: 159, 2: 10}",{1: 250},{1: 250},{1: 250},{1: 250},0.011598553762020132,0.010310959292269028,0.017415440206533267,0.0211315660798347,0.02615887533220089,0.020791745413931872,0.038430453907151704,0.05693546135743155,,,,
50,0,max_steps,1,0,0,-3.6617981270830358,2500,,,0.9753038143277888,0.1,0.0032139297109097242,0.5928335785865784,-0.5054646134376526,128.54547119140625,0.0,1.3382018729167733,540,-4.999999999999671,0.0,0.0,-0.0014647192508332144,"{2: 38, 3: 212}","{1: 105, 0: 145}",{1: 250},{1: 250},{1: 250},{1: 250},0.010972263188720124,0.009901173953454159,0.016756605149961624,0.02042120081732411,0.030693232038771365,0.01934409640657217,0.039353213897500995,0.045202622137673065,,,,
60,0,max_steps,1,0,0,2.4045369449201512,2500,,,0.9704382528072976,0.1,0.0043144007213413715,0.44507429003715515,-0.5054646134376526,74.5427474975586,0.0,7.40453694491988,1207,-4.999999999999671,0.0,0.0,0.0009618147779680605,"{5: 186, 6: 64}","{4: 45, 3: 149, 2: 56}",{1: 250},{1: 250},{1: 250},{1: 250},0.014370160841000582,0.014422313119522039,0.018798301429348338,0.024129303611675236,0.03636607471682035,0.025744683199663405,0.049524092440541685,0.049993864620603096,,,,
70,0,max_steps,1,0,0,-4.047544688069761,2500,,,0.9655969644297613,0.1,0.00535690737888217,0.5271264314651489,-0.5054646134376526,73.575439453125,0.0,0.952455311929995,430,-4.999999999999671,0.0,0.0,-0.0016190178752279046,{4: 250},"{2: 46, 1: 99, 0: 105}",{1: 250},{1: 250},{1: 250},{1: 250},0.011122052586262048,0.013985479012499883,0.01659123928606212,0.020576963682144837,0.022573874616130595,0.021515213788421344,0.03293412895298799,0.0426231116029668,,,,
80,0,max_steps,1,0,0,-3.2894886536795154,2500,,,0.9607798281021742,0.1,0.0063938056118786335,0.5120161771774292,-0.4708813726902008,46.57487487792969,0.0,1.710511346320273,701,-4.999999999999671,0.0,0.0,-0.0013157954614718061,"{5: 83, 6: 167}","{4: 34, 3: 161, 2: 55}",{1: 250},{1: 250},{1: 250},{1: 250},0.008539998686899688,0.011996455782658741,0.011796785123249706,0.016903532994593018,0.024999278429471042,0.022598962230076756,0.0315960793999531,0.037977070925389156,,,,
90,0,max_steps,1,0,0,-0.8870739931382614,2500,,,0.9559867233356352,0.1,0.007379773072898388,0.6222752928733826,-0.4708813726902008,90.52998352050781,0.0,4.11292600686173,1029,-4.999999999999671,0.0,0.0,-0.00035482959725530454,"{4: 187, 5: 63}","{4: 16, 3: 192, 2: 42}",{1: 250},{1: 250},{1: 250},{1: 250},0.0107669231610396,0.011848449407169379,0.015958695943254133,0.013712430708948106,0.026457482962498103,0.018531848288612474,0.03524271076581003,0.04479849161594732,,,,
100,0,max_steps,1,0,0,-1.765060928880161,2500,,,0.951217530242334,0.1,0.007317003328353167,0.6222261190414429,-0.4708813726902008,90.52998352050781,0.0,3.2349390711196175,651,-4.999999999999671,0.0,0.0,-0.0007060243715520645,"{5: 200, 6: 50}","{3: 35, 2: 72, 1: 56, 0: 87}",{1: 250},{1: 250},{1: 250},{1: 250},0.013463959979096425,0.012050600274524885,0.01864049207935284,0.02315931499561752,0.03334608280692767,0.022456274517216435,0.055861717820076456,0.06781683271609718,,,,
