ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-104.10688514662246,2500,,,0.9950112350131176,0.1,-0.0009427358745597303,0.2364834100008011,-3.015744209289551,50.03379440307617,0.0,20.893114853374676,1117,-124.99999999999504,0.0,0.0,-0.041642754058648986,"{6: 125, 5: 125}","{5: 13, 4: 17, 3: 194, 2: 26}","{1: 247, 0: 3}","{1: 209, 2: 40, 0: 1}",{1: 250},{1: 250},0.009765927746713601,0.007196840281289467,0.016075117002539586,0.01941081174716524,0.03648352372062765,0.06040125557967935,0.04834658101239093,0.04700302402107515,,,,
20,0,max_steps,1,0,0,-91.4805537374516,2500,,,0.9900473578023296,0.1,-0.001745139597915113,0.29529622197151184,-5.258142948150635,56.697303771972656,0.0,33.51944626254743,2182,-124.99999999999504,0.0,0.0,-0.03659222149498064,"{1: 53, 2: 197}","{2: 55, 3: 195}",{1: 250},"{1: 237, 0: 13}",{1: 250},{1: 250},0.007144986887561556,0.0076866409740908815,0.009033790703744028,0.01217067889748831,0.019908831211828574,0.01890478322237535,0.03255022076855033,0.04135601896817274,,,,
30,0,max_steps,1,1,0,398.1919799429905,2500,1484.0,1484.0,0.98510824420837,0.1,0.0008139321580529213,0.4986323118209839,-5.732636451721191,71.35104370117188,500.0,23.141979943000713,1132,-124.94999999999504,0.0,0.0,0.15927679197719619,"{2: 126, 3: 22, 6: 102}","{4: 22, 3: 173, 2: 55}",{1: 250},"{1: 193, 2: 41, 0: 16}",{1: 250},{1: 250},0.009543078254797017,0.012667221466405238,0.010913920657892335,0.013892945183075605,0.02209524584234768,0.043303434124506164,0.032279501980758595,0.031831145287026096,0.0214848100718858,0.04596088990107469,0.027848631508616387,0.028851565470282847
40,0,max_steps,1,0,0,-85.45361022266805,2500,,,0.9801937706913741,0.1,0.00013934040907770395,0.5729463696479797,-7.5359039306640625,77.8649673461914,0.0,39.5463897773304,1423,-124.99999999999504,0.0,0.0,-0.03418144408906722,{2: 250},"{1: 16, 2: 51, 3: 183}",{1: 250},"{1: 202, 0: 46, 2: 2}",{1: 250},{1: 250},0.008111213785273984,0.01130114957755816,0.012120801337809683,0.012844421139952638,0.020870994265547765,0.059585680055901105,0.02757240327146372,0.02911012683876867,,,,
50,0,max_steps,1,1,0,426.8306063544809,2500,320.0,320.0,0.9753038143277888,0.1,0.0006505132187157869,0.6748812794685364,-9.161026954650879,77.8649673461914,500.0,51.780606354493024,1399,-124.94999999999504,0.0,0.0,0.17073224254179237,"{2: 27, 3: 4, 5: 197, 6: 22}","{5: 7, 4: 21, 3: 121, 0: 43, 1: 14, 2: 44}",{1: 250},"{1: 144, 2: 32, 0: 74}",{1: 250},{1: 250},0.006222112856775291,0.017219804496108382,0.009248991087571413,0.014043871198415527,0.020641497833822825,0.06666617430120603,0.025974127992965685,0.032692587795462795,0.01977429265695403,0.08692401853396313,0.027347774828291312,0.009704839655477918
60,0,max_steps,1,1,0,398.63016859667493,2500,250.0,250.0,0.9704382528072976,0.1,0.0010387516813352704,0.717385470867157,-8.832359313964844,77.8649673461914,500.0,23.580168596685468,1668,-124.94999999999504,0.0,0.0,0.15945206743866996,"{3: 24, 4: 158, 5: 68}","{2: 66, 3: 184}",{1: 250},"{1: 234, 0: 16}",{1: 250},{1: 250},0.004947184998289853,0.009079140328529854,0.008757430689329004,0.010991135569032391,0.014443402538820135,0.024132439015718616,0.01941777596766756,0.02911097166648124,0.012109253686079203,0.03215590393488731,0.024102955700530136,0.019957561940375745
70,0,max_steps,1,0,0,-118.14034501060878,2500,,,0.9655969644297613,0.1,-0.0006696429336443543,0.7257734537124634,-8.719742774963379,77.8649673461914,0.0,6.85965498938734,551,-124.99999999999504,0.0,0.0,-0.04725613800424351,"{4: 51, 5: 129, 6: 70}","{2: 46, 3: 204}",{1: 250},"{1: 240, 0: 10}",{1: 250},{1: 250},0.010613551849734143,0.005659660875122351,0.013531294072748001,0.01564432426873851,0.026621799072689977,0.015808979476094692,0.04003949874216833,0.041493572050021646,,,,
80,0,max_steps,1,0,0,-95.0819037983726,2500,,,0.9607798281021742,0.1,0.006654130294919014,0.9090886116027832,-9.12646770477295,67.7906723022461,0.0,29.918096201626017,1730,-124.99999999999504,0.0,0.0,-0.038032761519349034,"{5: 57, 4: 193}","{5: 13, 4: 16, 3: 180, 2: 41}",{1: 250},"{1: 201, 2: 45, 0: 4}",{1: 250},{1: 250},0.0049377141591765705,0.010726893287777763,0.006716563251602062,0.010371814220946636,0.008997141980031306,0.06824217604016179,0.012332368848953085,0.024873463074372774,,,,
90,0,max_steps,1,0,0,-105.08321791137797,2500,,,0.9559867233356352,0.1,0.005052650347352028,0.8686724305152893,-9.514355659484863,67.7906723022461,0.0,19.916782088619374,1035,-124.99999999999504,0.0,0.0,-0.04203328716455119,"{4: 43, 5: 207}","{5: 10, 4: 23, 3: 184, 2: 33}",{1: 250},"{1: 202, 2: 48}",{1: 250},{1: 250},0.008250189294857732,0.010998018360058868,0.010816113784237084,0.011685237121205307,0.02073848082818474,0.06031046434158044,0.026716372897090612,0.027044016400923628,,,,
100,0,max_steps,1,0,0,-95.42164306257015,2500,,,0.951217530242334,0.1,0.003353069769218564,0.8797293305397034,-11.027793884277344,67.7906723022461,0.0,29.57835693742794,1691,-124.99999999999504,0.0,0.0,-0.03816865722502806,"{0: 26, 1: 224}","{4: 12, 3: 213, 2: 25}",{1: 250},"{1: 231, 2: 18, 0: 1}",{1: 250},{1: 250},0.008521536455796962,0.009887496904745082,0.010744929431059966,0.01512538793216888,0.02367193048483445,0.02647466699709638,0.03513827913074307,0.0421357755789748,,,,
