ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,crash,1,0,1,-431.6970571969789,1473,,,0.19900224700262353,0.1,-0.002461985917761922,0.33984532952308655,-10.358678817749023,50.08844757080078,0.0,4.018887490027079,143,-117.83999999999784,-237.8759446870077,-80.0,-0.29307335858586486,{6: 147},"{3: 128, 2: 19}","{1: 69, 0: 78}","{1: 143, 2: 4}","{1: 99, 0: 48}","{1: 94, 0: 33, 2: 20}",0.05365221678316538,0.007042144287811998,0.06533710683491227,0.07969912530700958,0.09159604672068693,0.015044442774397905,0.134927609962859,0.11849767287562717,,,,
20,0,max_steps,1,1,0,450.2945740426057,2500,271.0,271.0,0.19800947156046594,0.1,-0.0007763286703266203,0.49578049778938293,-10.358678817749023,54.72652053833008,500.0,150.21457404259513,1717,-199.92000000000886,0.0,0.0,0.18011782961704229,"{4: 62, 3: 7, 5: 74, 6: 107}","{1: 14, 2: 33, 6: 16, 5: 21, 4: 18, 3: 148}","{1: 119, 2: 78, 0: 53}","{1: 129, 0: 53, 2: 68}","{1: 140, 2: 65, 0: 45}","{1: 128, 2: 66, 0: 56}",0.0561589103675844,0.027387502888224072,0.08102534167627168,0.09811008610335209,0.16549422716111956,0.08962033265798934,0.23453863750450699,0.2573229802785018,0.07044820912903543,0.13064751331529909,0.15405528328385962,0.09481836476497879
30,0,success,1,2,0,966.7942524761859,1074,537.0,537.0,0.197021648841674,0.1,0.0020720544271171093,0.7161762118339539,-10.358678817749023,58.11307144165039,1000.0,52.55425247618562,1041,-85.75999999999853,0.0,0.0,0.9001808682273611,"{4: 27, 3: 7, 1: 22, 2: 51}","{4: 15, 3: 79, 2: 13}","{1: 90, 0: 17}","{1: 41, 2: 44, 0: 22}","{1: 99, 0: 8}","{1: 100, 2: 7}",0.022941150735216232,0.03330378060210222,0.03154511607132121,0.04060904746792358,0.06714236277792976,0.05258758494810793,0.08152729043054147,0.09274590140566849,0.07531651557837506,0.05263907599305684,0.04169139993739963,0.10879140728331557
40,0,max_steps,1,0,0,-160.49863057270377,2500,,,0.19603875413827485,0.1,0.004548050928860903,0.8444163203239441,-10.358678817749023,89.58385467529297,0.0,39.50136942729741,1305,-200.00000000000887,0.0,0.0,-0.06419945222908151,"{1: 209, 2: 41}","{2: 35, 3: 90, 4: 118, 5: 7}","{1: 246, 0: 4}","{1: 75, 0: 115, 2: 60}","{1: 244, 0: 6}","{1: 243, 0: 7}",0.007084017135512044,0.03307496544006077,0.011664257240344004,0.014097946514834465,0.022700733818446624,0.07074554361712639,0.032263710817152125,0.039489366165692374,,,,
50,0,max_steps,1,0,0,-188.42680675485116,2500,,,0.1950607628655578,0.1,-0.0016503449296578765,1.2216503620147705,-57.82571029663086,90.50653839111328,0.0,11.573193245150422,1026,-200.00000000000887,0.0,0.0,-0.07537072270194047,"{4: 23, 5: 227}","{2: 40, 3: 191, 4: 19}",{1: 250},"{1: 184, 0: 57, 2: 9}",{1: 250},{1: 250},0.006032729404735489,0.010732570073253532,0.00977449480953534,0.013237353966404363,0.022678407807736622,0.048725568726883016,0.03195228408717223,0.04417442883001927,,,,
60,0,max_steps,1,1,0,399.52171464088804,2500,239.0,239.0,0.1940876505614596,0.1,-0.0011041368125006557,1.2639789581298828,-57.82571029663086,90.50653839111328,500.0,99.44171464087214,1436,-199.92000000000886,0.0,0.0,0.15980868585635521,"{3: 23, 5: 134, 6: 93}","{1: 5, 2: 111, 4: 32, 5: 6, 3: 96}","{1: 145, 2: 54, 0: 51}","{1: 109, 0: 62, 2: 79}","{1: 175, 2: 38, 0: 37}","{1: 131, 2: 65, 0: 54}",0.03886624127249952,0.03117585246434436,0.055728228889590524,0.09340204506459909,0.08201129716389806,0.07626831106325568,0.12620364866431985,0.15565510639969518,0.010693845627312666,0.10054086819638328,0.02125895875899122,0.06107672161086717
70,0,max_steps,1,1,0,421.892966726884,2500,274.0,274.0,0.1931193928859523,0.1,-0.0014531782362610102,1.2838728427886963,-57.82571029663086,90.50653839111328,500.0,121.81296672686719,1451,-199.92000000000886,0.0,0.0,0.1687571866907536,"{3: 27, 6: 28, 5: 128, 4: 67}","{5: 2, 4: 39, 3: 180, 2: 29}","{1: 110, 2: 73, 0: 67}","{1: 99, 2: 81, 0: 70}","{1: 151, 2: 48, 0: 51}","{1: 139, 2: 55, 0: 56}",0.05786258786013498,0.03145746566727185,0.07454569240782657,0.09785620491388734,0.10735388270691898,0.06429623268344536,0.1502311451716629,0.1410108286511732,0.021880891761468655,0.08077156529342762,0.08062754441816154,0.10054245040170924
80,0,max_steps,1,0,0,-164.31328744472677,2500,,,0.19215596562043488,0.1,-0.004661187995225191,1.3211133480072021,-57.82571029663086,90.50653839111328,0.0,35.68671255527507,1045,-200.00000000000887,0.0,0.0,-0.0657253149778907,{0: 250},"{3: 154, 2: 82, 4: 14}","{1: 184, 2: 54, 0: 12}","{1: 110, 2: 62, 0: 78}","{1: 214, 2: 28, 0: 8}","{1: 153, 2: 53, 0: 44}",0.02480473800649109,0.03127530892427445,0.03883643731175204,0.07418265243431583,0.0718370833026766,0.0601952389450901,0.11003952497024151,0.13284376793831523,,,,
90,0,max_steps,1,1,0,399.72796549351324,2500,1873.0,1873.0,0.19119734466712712,0.1,-0.002894752658903599,1.4041802883148193,-57.82571029663086,118.27912139892578,500.0,99.64796549350933,1750,-199.92000000000886,0.0,0.0,0.1598911861974053,"{1: 70, 2: 114, 3: 3, 5: 19, 6: 44}","{1: 19, 2: 84, 3: 110, 6: 13, 5: 11, 4: 13}","{1: 164, 0: 55, 2: 31}","{1: 99, 0: 69, 2: 82}","{1: 200, 0: 31, 2: 19}","{1: 154, 2: 47, 0: 49}",0.03373675686676736,0.03879841960704015,0.04699454178950548,0.06569042423613833,0.08269433127234635,0.09441358326177245,0.12091379139076025,0.1633998613589672,0.07558845312169073,0.024494123804720543,0.12903345678577838,0.11709627379762026
100,0,max_steps,1,0,0,-86.33255665893623,2500,,,0.19024350604846688,0.1,-0.00019631386385299265,1.4560647010803223,-57.82571029663086,95.06319427490234,0.0,113.66744334106212,1447,-200.00000000000887,0.0,0.0,-0.03453302266357449,"{1: 115, 0: 63, 2: 72}","{5: 12, 4: 13, 3: 168, 2: 57}","{1: 137, 2: 47, 0: 66}","{1: 126, 2: 87, 0: 37}","{1: 183, 2: 22, 0: 45}","{1: 145, 2: 58, 0: 47}",0.04462080330819862,0.029731685187991005,0.06612260208100178,0.08741233782118744,0.08989502073366172,0.057449776584547786,0.12650557094123127,0.13200862334167465,0.03498220061077801,0.013797740764639849,0.017507006841886056,0.07487189059370356
