ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-5.334158174362215,2500,,,0.9950112350131176,0.1,0.004335111007094383,0.41876664757728577,-0.395734041929245,62.31081771850586,0.0,19.665841825637482,857,-25.00000000000111,0.0,0.0,-0.0021336632697448858,"{4: 157, 5: 93}","{5: 3, 4: 21, 3: 187, 2: 39}",{1: 250},"{1: 217, 2: 33}",{1: 250},{1: 250},0.007545593958669343,0.013319439527479765,0.011569958817498411,0.015419169517620294,0.02990344504188319,0.05050765010394993,0.03986821187774803,0.048414015516980206,,,,
20,0,max_steps,1,1,0,535.3138942265018,2500,734.0,734.0,0.9900473578023296,0.1,0.009984049946069717,0.6764575242996216,-0.3529781699180603,91.81912231445312,500.0,60.303894226497114,1806,-24.990000000001107,0.0,0.0,0.21412555769060074,"{3: 38, 4: 35, 1: 177}","{1: 7, 2: 39, 3: 155, 6: 20, 5: 13, 4: 16}",{1: 250},"{1: 148, 0: 38, 2: 64}",{1: 250},{1: 250},0.012075271110567016,0.019847411494857303,0.014649015335877643,0.015891708144095316,0.02039862689063128,0.07768956600755451,0.02764592793852079,0.03935964848051423,0.018376434937615503,0.06447017730692745,0.022929176151795422,0.021180804371503704
30,0,max_steps,1,0,0,3.1175939297407185,2500,,,0.98510824420837,0.1,0.012071500532329082,0.7412573099136353,-0.4924699664115906,81.09872436523438,0.0,28.117593929740508,1411,-25.00000000000111,0.0,0.0,0.0012470375718962874,"{1: 48, 2: 202}","{3: 220, 2: 30}",{1: 250},"{1: 247, 0: 3}",{1: 250},{1: 250},0.011147569511010728,0.008640123912078461,0.013620390183799212,0.013557863325548302,0.022411821057117615,0.02222078531104167,0.029770008688724807,0.03628898101931082,,,,
40,0,success,1,2,0,1039.3253118764342,746,373.0,373.0,0.9801937706913741,0.1,0.01636279746890068,0.8200069665908813,-0.6787531971931458,68.33399200439453,1000.0,46.76531187643506,687,-7.439999999999886,0.0,0.0,1.393197469003263,"{3: 42, 2: 32}","{4: 20, 1: 21, 0: 8, 2: 25}",{1: 74},"{1: 13, 2: 18, 0: 43}",{1: 74},{1: 74},0.010355111129381846,0.04691223087384282,0.012677676381653827,0.013021084314909646,0.020993468400648353,0.06580374628657615,0.028048601217194095,0.025975714934769904,0.01114371087877035,0.0550726295767756,0.022433071734946138,0.0217644793973128
50,0,max_steps,1,0,0,-8.160173748342041,2500,,,0.9753038143277888,0.1,0.018351254984736443,0.8571699261665344,-0.7261472940444946,71.50798034667969,0.0,16.839826251657673,1049,-25.00000000000111,0.0,0.0,-0.0032640694993368163,"{5: 110, 6: 140}","{2: 43, 3: 207}",{1: 250},"{1: 228, 0: 22}",{1: 250},{1: 250},0.007863584975035785,0.009500740906615271,0.015265838701256657,0.017741936619878284,0.02484634137251,0.02618822735323018,0.039378965992592226,0.051006331840309074,,,,
60,0,max_steps,1,0,0,36.09956599214302,2500,,,0.9704382528072976,0.1,0.02060190588235855,0.9391056895256042,-0.7114930748939514,86.46724700927734,0.0,61.099565992142914,1685,-25.00000000000111,0.0,0.0,0.014439826396857208,"{1: 111, 2: 139}","{5: 12, 4: 19, 3: 187, 2: 32}","{1: 238, 0: 12}","{1: 208, 2: 42}",{1: 250},"{1: 243, 2: 7}",0.01387181831047975,0.011260831239213634,0.01911520047755317,0.024497675593678856,0.037096467741124746,0.0572791019472187,0.05688094297243119,0.07387035929925698,,,,
70,0,max_steps,1,0,0,-4.54918968693328,2500,,,0.9655969644297613,0.1,0.020506566390395164,0.9391528367996216,-0.810465931892395,86.46724700927734,0.0,20.45081031306667,1227,-25.00000000000111,0.0,0.0,-0.0018196758747733121,{4: 250},"{4: 10, 3: 192, 2: 48}",{1: 250},"{1: 231, 2: 19}",{1: 250},{1: 250},0.010323663126303062,0.008092327200256027,0.015834239198995126,0.02273300272700984,0.02479936262702108,0.026390492970831896,0.037976661781448394,0.04412112545501765,0.02311282078046174,0.010934810285667082,0.04082603741623091,0.04589025363565611
80,0,max_steps,1,0,0,19.69767246566068,2500,,,0.9607798281021742,0.1,0.022740229964256287,1.0122500658035278,-1.0059409141540527,98.01512145996094,0.0,44.6976724656611,1851,-25.00000000000111,0.0,0.0,0.007879068986264273,{2: 250},"{1: 19, 2: 58, 3: 173}",{1: 250},"{1: 203, 0: 46, 2: 1}",{1: 250},{1: 250},0.006859676985019684,0.009916404689987161,0.00915936799598183,0.013636297104749917,0.0216316994357533,0.05868231442592169,0.028226332059124663,0.033639237683007285,0.010276814113455678,0.015291873715262074,0.01673661703193531,0.028336991846628055
90,0,max_steps,1,0,0,-4.527957598635007,2500,,,0.9559867233356352,0.1,0.02467210963368416,1.0721319913864136,-0.9758937358856201,98.01512145996094,0.0,20.472042401364835,1252,-25.00000000000111,0.0,0.0,-0.0018111830394540028,{2: 250},"{2: 58, 3: 192}",{1: 250},"{1: 233, 0: 17}",{1: 250},{1: 250},0.007654566776070163,0.008487058525730978,0.012209909136624416,0.01533844523307452,0.018222002938191425,0.024621874312341193,0.028487806684820146,0.032449798506372154,0.010995235710518369,0.023815581167836428,0.028443768638895636,0.035810145105589906
100,0,max_steps,1,0,0,5.442163238680765,2500,,,0.951217530242334,0.1,0.029919516295194626,1.2787225246429443,-0.9219892024993896,113.04156494140625,0.0,30.442163238680735,1420,-25.00000000000111,0.0,0.0,0.002176865295472306,{4: 250},"{5: 17, 4: 20, 3: 163, 2: 50}",{1: 250},"{1: 202, 2: 48}",{1: 250},{1: 250},0.008728550622550338,0.011359303573623119,0.012088857786642291,0.013980693429442852,0.022885174082824294,0.06309914322299622,0.030348171369837296,0.030092503897891434,,,,
