ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-8.312877545463802,2500,,,0.9950112350131176,0.1,0.0021193167194724083,0.2813587784767151,-0.2689426839351654,56.032230377197266,0.0,16.68712245453597,1181,-25.00000000000111,0.0,0.0,-0.003325151018185521,"{4: 171, 5: 79}","{4: 23, 3: 183, 2: 44}",{1: 250},"{1: 210, 2: 40}",{1: 250},{1: 250},0.008075104966153716,0.011262383743394354,0.011705354284776582,0.013723796270406458,0.022391316805136546,0.04343416826248218,0.03292424046853359,0.03521541279777604,,,,
20,0,max_steps,1,0,0,-3.051958963538232,2500,,,0.9900473578023296,0.1,0.005200953222811222,0.44182196259498596,-0.5134510397911072,62.428863525390625,0.0,21.94804103646145,1155,-25.00000000000111,0.0,0.0,-0.0012207835854152927,"{2: 167, 1: 83}","{1: 26, 2: 59, 3: 165}",{1: 250},"{1: 203, 0: 47}",{1: 250},{1: 250},0.003125642070414992,0.011156338110402418,0.006381429895622204,0.009427567851412494,0.015451121136370238,0.04640889999375798,0.02151206859708962,0.02435211194186148,,,,
30,0,max_steps,1,0,0,6.667336285510091,2500,,,0.98510824420837,0.1,0.007192535791546106,0.4561621844768524,-0.6245471239089966,38.47844314575195,0.0,31.667336285509922,1572,-25.00000000000111,0.0,0.0,0.0026669345142040363,"{1: 151, 2: 99}","{4: 15, 3: 196, 2: 39}",{1: 250},"{1: 220, 2: 30}",{1: 250},{1: 250},0.006973061700622066,0.008515935955441572,0.011221431476548076,0.013532696617880653,0.02630638925378125,0.0325890708548829,0.03147122413750439,0.030690628585393512,,,,
40,0,max_steps,1,0,0,-16.604282404498022,2500,,,0.9801937706913741,0.1,0.00817931443452835,0.5288596153259277,-0.8941333889961243,61.31938934326172,0.0,8.395717595501692,812,-25.00000000000111,0.0,0.0,-0.006641712961799209,"{5: 54, 6: 196}","{4: 5, 3: 205, 2: 40}",{1: 250},"{1: 236, 2: 14}",{1: 250},{1: 250},0.008278513215791362,0.008309974217393521,0.008734056305356648,0.013533420108224836,0.017420404224007962,0.02554999623689847,0.02489581766331612,0.03225840536431619,,,,
50,0,max_steps,1,0,0,-3.122389209785095,2500,,,0.9753038143277888,0.1,0.010316314175724983,0.629792332649231,-0.9214485287666321,61.31938934326172,0.0,21.877610790214767,1214,-25.00000000000111,0.0,0.0,-0.001248955683914038,{1: 250},"{4: 20, 3: 193, 2: 37}",{1: 250},"{1: 219, 2: 31}",{1: 250},{1: 250},0.007340005779844224,0.009149759667341223,0.009386481532547699,0.013707579433186663,0.018532258726048044,0.04389949494303326,0.02399808233391976,0.02931863673380148,,,,
60,0,max_steps,1,0,0,-20.585609179130234,2500,,,0.9704382528072976,0.1,0.011311008594930172,0.5846246480941772,-1.1723315715789795,62.46245193481445,0.0,4.414390820870073,695,-25.00000000000111,0.0,0.0,-0.008234243671652094,{6: 250},"{4: 11, 3: 195, 2: 44}",{1: 250},"{1: 220, 2: 30}",{1: 250},{1: 250},0.005325096419804467,0.00994108509110025,0.008289225710719352,0.013658348529951538,0.01881787266535978,0.03311136101178968,0.025476926423251462,0.029782840906044307,,,,
70,0,max_steps,1,0,0,5.0126963238128175,2500,,,0.9655969644297613,0.1,0.014491118490695953,0.7302510142326355,-1.1381523609161377,83.4098892211914,0.0,30.012696323812918,1075,-25.00000000000111,0.0,0.0,0.002005078529525127,"{5: 218, 4: 32}","{1: 14, 2: 60, 3: 176}",{1: 250},"{1: 201, 0: 49}",{1: 250},{1: 250},0.011486649530430467,0.010139440408133284,0.015724681348274747,0.01650080945717945,0.02466021608834299,0.051727590401924824,0.030999742488604026,0.04031189930499206,,,,
80,0,max_steps,1,0,0,-4.900824973110281,2500,,,0.9607798281021742,0.1,0.015544299967586994,0.7584222555160522,-1.1174373626708984,69.12619018554688,0.0,20.09917502688956,1464,-25.00000000000111,0.0,0.0,-0.0019603299892441126,"{5: 176, 6: 74}","{1: 10, 2: 36, 3: 204}",{1: 250},"{1: 207, 0: 43}",{1: 250},{1: 250},0.009383207212551065,0.007652127394647178,0.011057446111246521,0.01675612653766858,0.019652421449321198,0.04700817623627196,0.03057962985345592,0.0363079208894836,,,,
90,0,max_steps,1,1,0,513.6518972195722,2500,146.0,146.0,0.9559867233356352,0.1,0.021960275247693062,0.9932959079742432,-1.1174373626708984,94.55375671386719,500.0,38.64189721956537,1880,-24.990000000001107,0.0,0.0,0.2054607588878289,"{3: 14, 2: 236}","{4: 29, 3: 181, 2: 40}",{1: 250},"{1: 216, 2: 34}",{1: 250},{1: 250},0.0074204012496701935,0.010977239815729154,0.010745825387448595,0.011398916847248603,0.01781624567213737,0.038793883203537535,0.026903019056197366,0.03846437338832098,0.000820787381314702,0.06143280305433489,0.0023463648382390247,0.010534680435619788
100,0,max_steps,1,0,0,-11.85500798514919,2500,,,0.951217530242334,0.1,0.022918395698070526,1.0341728925704956,-1.1810835599899292,98.19857788085938,0.0,13.144992014850475,1150,-25.00000000000111,0.0,0.0,-0.004742003194059676,{6: 250},"{3: 218, 2: 32}",{1: 250},{1: 250},{1: 250},{1: 250},0.007000979081504707,0.0056446391775951486,0.008880924922620666,0.013170543517630664,0.016375857341082135,0.014503828874967315,0.023111582414267175,0.03146194288268795,,,,
110,0,max_steps,1,0,0,-8.663979597708861,2500,,,0.9464721295325524,0.1,0.02500208280980587,1.1231184005737305,-1.1756398677825928,98.19857788085938,0.0,16.33602040229093,1282,-25.00000000000111,0.0,0.0,-0.0034655918390835445,"{5: 143, 4: 7, 6: 100}","{2: 54, 3: 196}",{1: 250},"{1: 232, 0: 18}",{1: 250},{1: 250},0.008997510789654408,0.007640072010051718,0.010673031453169082,0.010816294000574721,0.023511829367623163,0.02295228093096039,0.02745544241244169,0.03264163996923842,,,,
120,0,max_steps,1,1,0,499.3113234051851,2500,255.0,255.0,0.9417504025116805,0.1,0.02797332964837551,1.2348686456680298,-1.271058440208435,94.29439544677734,500.0,24.301323405174646,1379,-24.990000000001107,0.0,0.0,0.19972452936207402,"{3: 25, 1: 132, 0: 93}","{4: 25, 1: 11, 2: 60, 3: 154}",{1: 250},"{1: 188, 2: 23, 0: 39}",{1: 250},{1: 250},0.006876586245044071,0.010781674191139474,0.009792726404446134,0.013474741962012302,0.020884576742977664,0.04458222582644895,0.026532049739907172,0.027858524400526077,0.009204002009511733,0.046445857923811076,0.023171913126178882,0.026877775164247757
130,0,max_steps,1,1,0,536.6927497532921,2500,385.0,385.0,0.937052231077248,0.1,0.03225422278046608,1.3714087009429932,-1.271058440208435,112.48080444335938,500.0,61.682749753283666,1585,-24.990000000001107,0.0,0.0,0.21467709990131684,"{3: 38, 4: 212}","{1: 5, 2: 67, 6: 10, 5: 16, 4: 25, 3: 127}",{1: 250},"{1: 162, 0: 26, 2: 62}",{1: 250},{1: 250},0.006543070040044504,0.016682208885633126,0.009685916052429671,0.010855315490806983,0.01999073330370759,0.061654262708291864,0.02282945068761504,0.026124583037259928,0.011011841185755954,0.036219301818098765,0.01939399314011419,0.02266199329380811
140,0,max_steps,1,0,0,-0.35473761516914576,2500,,,0.9323774977159699,0.1,0.035367172211408615,1.508535385131836,-1.2972568273544312,121.4322509765625,0.0,24.645262384830637,1278,-25.00000000000111,0.0,0.0,-0.0001418950460676583,"{0: 53, 1: 197}","{3: 222, 2: 28}",{1: 250},{1: 250},{1: 250},{1: 250},0.010251053109776904,0.009430172291851821,0.015098440677983046,0.016075693892159258,0.025575491840892427,0.01919274573260137,0.03357003658301391,0.037344548040080666,,,,
150,0,max_steps,1,0,0,-5.612294702262886,2500,,,0.9277260855008077,0.1,0.03528666868805885,1.5085127353668213,-1.2135910987854004,121.4322509765625,0.0,19.38770529773689,1409,-25.00000000000111,0.0,0.0,-0.0022449178809051547,"{2: 208, 1: 42}","{2: 44, 3: 206}",{1: 250},"{1: 243, 0: 7}",{1: 250},{1: 250},0.0063618108099561315,0.005607008825653714,0.007086209267573109,0.010347145721380593,0.016601742167648252,0.013418477785013358,0.022689219241422646,0.023494234796068564,,,,
160,0,max_steps,1,0,0,-8.33512919012343,2500,,,0.923097878088044,0.1,0.036306802183389664,1.5455948114395142,-1.3245446681976318,121.4322509765625,0.0,16.664870809876458,1401,-25.00000000000111,0.0,0.0,-0.003334051676049372,"{5: 82, 4: 168}","{2: 40, 3: 210}",{1: 250},"{1: 232, 0: 17, 2: 1}",{1: 250},{1: 250},0.005228937499860891,0.010911150178832672,0.008892789500113681,0.010582134754696187,0.015317367463188764,0.0254271596967986,0.019499243014259277,0.0244964223778406,,,,
170,0,max_steps,1,1,0,499.9329291152555,2500,2336.0,2336.0,0.9184927597143733,0.1,0.03715724125504494,1.5732225179672241,-1.3434374332427979,130.28872680664062,500.0,24.92292911525398,1909,-24.990000000001107,0.0,0.0,0.1999731716461022,"{2: 182, 3: 51, 6: 17}","{4: 14, 3: 211, 2: 25}",{1: 250},"{1: 235, 2: 15}",{1: 250},{1: 250},0.006592125998174558,0.009088303308745008,0.007416505089156703,0.00657320556830759,0.012381044479903564,0.023018150911195773,0.016769962245634876,0.01814588249868934,0.011149398418900298,0.017085546339854957,0.015582132816463696,0.020428177884894514
180,0,max_steps,1,0,0,-3.2361072183048076,2500,,,0.9139106151940054,0.1,0.0391344390809536,1.6546673774719238,-1.1713876724243164,137.1024169921875,0.0,21.76389278169511,1643,-25.00000000000111,0.0,0.0,-0.001294442887321923,{1: 250},"{4: 20, 3: 204, 2: 26}",{1: 250},"{1: 223, 2: 27}",{1: 250},{1: 250},0.005360384512974177,0.007336010320536863,0.007831938842111063,0.011231445376594108,0.017905431382569507,0.03219748578569891,0.02706546221901172,0.033344327198694915,,,,
190,0,max_steps,1,0,0,-11.623723615857694,2500,,,0.9093513299157857,0.1,0.03987335413694382,1.6888576745986938,-1.314021110534668,141.4322967529297,0.0,13.376276384142082,956,-25.00000000000111,0.0,0.0,-0.004649489446343078,{5: 250},"{4: 13, 3: 181, 2: 56}",{1: 250},"{1: 233, 2: 17}",{1: 250},{1: 250},0.005527823838806836,0.008940552875378817,0.007269731321658753,0.010209236921299554,0.016038889448793357,0.026599483643624817,0.02168715894444927,0.024082924487768262,,,,
200,0,max_steps,1,0,0,-18.589139167948687,2500,,,0.9048147898403269,0.1,0.04403519257903099,1.8521431684494019,-1.3835357427597046,147.8929443359375,0.0,6.410860832051606,867,-25.00000000000111,0.0,0.0,-0.007435655667179475,"{4: 121, 5: 129}","{2: 43, 3: 207}",{1: 250},"{1: 243, 0: 7}",{1: 250},{1: 250},0.006123729593952286,0.009082475405484014,0.008290334806649691,0.009297433575498126,0.016204047223043087,0.020170157515151728,0.019608945048608977,0.02026594820744329,,,,
210,0,max_steps,1,0,0,-7.603231275957971,2500,,,0.9003008814971583,0.1,0.04716179519891739,1.8982465267181396,-1.4983491897583008,129.4324188232422,0.0,17.39676872404184,1609,-25.00000000000111,0.0,0.0,-0.0030412925103831885,{2: 250},"{3: 179, 2: 71}",{1: 250},{1: 250},{1: 250},{1: 250},0.006162874504300687,0.007334234427435122,0.008944091624411465,0.010374720775844391,0.011368912330037718,0.01661697110739806,0.01832958283426585,0.025626894569532953,0.01630374893129543,0.018912008263150457,0.019557711504104465,0.0288627118407412
220,0,max_steps,1,0,0,0.4058911455249463,2500,,,0.895809491981886,0.1,0.047927580773830414,1.9253392219543457,-1.3774994611740112,129.4324188232422,0.0,25.405891145524713,1302,-25.00000000000111,0.0,0.0,0.00016235645820997853,"{5: 227, 6: 23}","{1: 10, 2: 37, 3: 203}",{1: 250},"{1: 214, 0: 36}",{1: 250},{1: 250},0.009161964288986246,0.010605574667591714,0.012466658247914705,0.017057558846801896,0.019355916104405024,0.05098046692916425,0.028528752471014645,0.04114904233867984,,,,
230,0,max_steps,1,0,0,-8.500020789714672,2500,,,0.8913405089533699,0.1,0.05007070675492287,2.0135560035705566,-1.3390837907791138,156.9317626953125,0.0,16.499979210285062,1329,-25.00000000000111,0.0,0.0,-0.0034000083158858686,"{2: 237, 1: 13}","{2: 51, 3: 199}",{1: 250},"{1: 241, 0: 9}",{1: 250},{1: 250},0.004912037770959793,0.012023337614226769,0.007690214341568543,0.010004932748683994,0.016682540210975767,0.025083603189049546,0.022339696270608066,0.02667021077556688,,,,
240,0,max_steps,1,1,0,500.54997482653863,2500,177.0,177.0,0.8868938206309135,0.1,0.054240256547927856,2.130707025527954,-1.1519001722335815,156.9317626953125,500.0,25.53997482652864,1463,-24.990000000001107,0.0,0.0,0.20021998993061546,"{3: 17, 2: 233}","{4: 17, 2: 55, 3: 178}",{1: 250},"{1: 221, 2: 14, 0: 15}",{1: 250},{1: 250},0.005222426241281997,0.009108293144605704,0.008962790840131334,0.013282189119326892,0.01290992169469654,0.03107043011471321,0.022539541489910733,0.03421684541189904,0.005158508342916077,0.04090502437516483,0.009883258387615461,0.038630186566575214
250,0,max_steps,1,0,0,0.27483906794036816,2500,,,0.8824693157914677,0.1,0.05673648789525032,2.1367347240448,-1.1519001722335815,122.89053344726562,0.0,25.27483906794018,998,-25.00000000000111,0.0,0.0,0.00010993562717614726,{4: 250},"{2: 70, 3: 180}",{1: 250},"{1: 218, 0: 31, 2: 1}",{1: 250},{1: 250},0.006423484314487956,0.007439037143210484,0.008915076792209594,0.013615505787362108,0.02725796113494794,0.03210066139422405,0.0356106032836615,0.033834793038425605,0.03406814555512645,0.03378784417361942,0.04915489134015114,0.04286089869425152
