ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,14.383465285925334,2500,,,0.9950112350131176,0.1,0.0021722777746617794,0.32492372393608093,-0.23434442281723022,50.192691802978516,0.0,39.38346528592509,1677,-25.00000000000111,0.0,0.0,0.005753386114370134,"{0: 41, 1: 209}","{1: 34, 2: 120, 3: 96}",{1: 250},"{1: 205, 0: 44, 2: 1}",{1: 250},{1: 250},0.009782201320748612,0.015131364916781385,0.014473234740690337,0.022430380294648618,0.025394140293736104,0.0338740674958497,0.040645222688558136,0.04894940140696777,,,,
20,0,max_steps,1,0,0,6.447144399850357,2500,,,0.9900473578023296,0.1,0.0065241544507443905,0.44182801246643066,-0.2591158151626587,63.84492111206055,0.0,31.44714439985018,1504,-25.00000000000111,0.0,0.0,0.002578857759940143,"{1: 169, 2: 81}","{3: 139, 2: 111}",{1: 250},"{1: 243, 2: 7}",{1: 250},{1: 250},0.009293388585415646,0.007930158092515781,0.014323817808730457,0.019912301965548142,0.027827157636060165,0.0198073342788259,0.04180391071296467,0.048496374279715704,,,,
30,0,max_steps,1,0,0,-0.3398499156584633,2500,,,0.98510824420837,0.1,0.007626945618540049,0.5121362805366516,-0.3740079998970032,63.84492111206055,0.0,24.66015008434123,1337,-25.00000000000111,0.0,0.0,-0.00013593996626338532,"{1: 51, 2: 199}","{4: 18, 3: 114, 2: 118}",{1: 250},"{1: 213, 2: 37}",{1: 250},{1: 250},0.006604543836826756,0.010675125014887921,0.009403832916207167,0.015311847708275917,0.02402439766804684,0.0423230794915964,0.028731304617676208,0.03437639400883674,,,,
40,0,max_steps,1,0,0,-8.103488699305084,2500,,,0.9801937706913741,0.1,0.009482844732701778,0.5298171639442444,-0.6006739139556885,55.88689422607422,0.0,16.896511300694733,1362,-25.00000000000111,0.0,0.0,-0.0032413954797220336,"{3: 101, 4: 149}","{2: 206, 3: 44}",{1: 250},{1: 250},{1: 250},{1: 250},0.007444625809277537,0.007656368583606785,0.011127639119526935,0.013049098917919784,0.01746196627113302,0.016374495086485346,0.026433761036973622,0.03480499980039453,0.017289822376253157,0.016294297086029096,0.028260011144579326,0.03404593338168622
50,0,max_steps,1,0,0,-6.317535869126332,2500,,,0.9753038143277888,0.1,0.010615035891532898,0.5717989802360535,-0.5841455459594727,64.48790740966797,0.0,18.68246413087349,1085,-25.00000000000111,0.0,0.0,-0.0025270143476505327,"{4: 218, 5: 32}","{4: 29, 3: 89, 2: 132}",{1: 250},"{1: 205, 2: 45}",{1: 250},{1: 250},0.010372831729221628,0.00863443836240409,0.014857332407318555,0.019644936631117306,0.025413290578676993,0.049414273956833815,0.03601421331012463,0.04042343886038305,,,,
60,0,max_steps,1,0,0,11.16545299982188,2500,,,0.9704382528072976,0.1,0.0128826554864645,0.7017486095428467,-0.612457275390625,80.81352233886719,0.0,36.16545299982315,1325,-25.00000000000111,0.0,0.0,0.004466181199928752,{4: 250},"{5: 19, 4: 21, 3: 101, 2: 109}",{1: 250},"{1: 197, 2: 53}",{1: 250},{1: 250},0.005489088751754077,0.011841088859045595,0.008594359717913148,0.014354452530236067,0.019863115429851735,0.05472696818605751,0.027654733347936385,0.03607118404024618,0.02666169459546558,0.04298226927879744,0.04034814554126521,0.04172741932256235
70,0,max_steps,1,0,0,6.891353037807838,2500,,,0.9655969644297613,0.1,0.014101017266511917,0.7567581534385681,-0.6926528215408325,81.61152648925781,0.0,31.891353037807693,1971,-25.00000000000111,0.0,0.0,0.0027565412151231354,{2: 250},"{1: 25, 2: 149, 3: 76}",{1: 250},"{1: 230, 0: 20}",{1: 250},{1: 250},0.0061283206943210985,0.008783448419332249,0.009400849419053198,0.013340883869052819,0.015174668922323572,0.028753774490953468,0.023124302423900116,0.02899660963520381,,,,
80,0,max_steps,1,1,0,513.0051302462423,2500,1863.0,1863.0,0.9607798281021742,0.1,0.016202174127101898,0.8170835375785828,-0.7030056715011597,81.61152648925781,500.0,37.995130246237764,1534,-24.990000000001107,0.0,0.0,0.20520205209849693,"{2: 179, 3: 7, 5: 64}","{1: 15, 2: 189, 3: 46}",{1: 250},"{1: 226, 0: 8, 2: 16}",{1: 250},{1: 250},0.009308799007683466,0.01114045573943381,0.015385485478612577,0.01796704936396917,0.022545057542339028,0.02931792971170445,0.03298174877722324,0.041869641620836964,0.024301666975918925,0.013863249056550125,0.03728819372814338,0.03220501206528902
90,0,max_steps,1,0,0,1.7364995079882617,2500,,,0.9559867233356352,0.1,0.019475040957331657,0.9332603216171265,-0.7393356561660767,93.0762939453125,0.0,26.736499507988277,1564,-25.00000000000111,0.0,0.0,0.0006945998031953047,"{1: 62, 0: 188}","{1: 39, 2: 110, 3: 101}",{1: 250},"{1: 206, 0: 44}",{1: 250},{1: 250},0.010779998173650397,0.011053369372585671,0.014843129159503726,0.015096651911911119,0.02147007036272244,0.033361067107773354,0.03211198823416448,0.04424174479379879,,,,
100,0,max_steps,1,0,0,-13.59524632737266,2500,,,0.951217530242334,0.1,0.022480277344584465,1.018111228942871,-0.7393356561660767,93.9551773071289,0.0,11.404753672627082,1245,-25.00000000000111,0.0,0.0,-0.005438098530949064,{4: 250},"{2: 128, 3: 122}",{1: 250},"{1: 247, 0: 2, 2: 1}",{1: 250},{1: 250},0.006662793117124144,0.007984309548872331,0.00781754217649951,0.011117218124953651,0.014346141074421817,0.020220289410369754,0.021133878478965334,0.02591246651617884,,,,
110,0,max_steps,1,0,0,-13.13839702704225,2500,,,0.9464721295325524,0.1,0.024325357750058174,1.105544090270996,-0.8458343744277954,105.07179260253906,0.0,11.861602972957431,740,-25.00000000000111,0.0,0.0,-0.0052553588108169005,"{4: 197, 5: 53}","{2: 147, 3: 103}",{1: 250},"{1: 243, 0: 7}",{1: 250},{1: 250},0.00718308532669084,0.008379644141044612,0.00802541798907417,0.012805455107611767,0.02904292439096968,0.019805589462113048,0.03538856521830667,0.03626713088655908,0.017071810408696885,0.02744946694971553,0.026307650241419626,0.028854226920051372
120,0,max_steps,1,0,0,16.690909889435975,2500,,,0.9417504025116805,0.1,0.025496579706668854,1.1560144424438477,-0.8834524154663086,105.07179260253906,0.0,41.69090988943616,1787,-25.00000000000111,0.0,0.0,0.0066763639557743905,"{1: 74, 2: 176}","{5: 14, 4: 17, 3: 120, 2: 99}",{1: 250},"{1: 208, 2: 42}",{1: 250},{1: 250},0.008581061317487093,0.00910529279672357,0.011032388008667234,0.014571362367996173,0.02170027159448285,0.06577050859366566,0.02885362639513049,0.038999369031993886,,,,
130,0,max_steps,1,0,0,1.0522568117872753,2500,,,0.937052231077248,0.1,0.026335982605814934,1.198348045349121,-0.9290223717689514,110.137939453125,0.0,26.05225681178707,1314,-25.00000000000111,0.0,0.0,0.0004209027247149101,"{2: 219, 1: 31}","{2: 156, 3: 94}",{1: 250},"{1: 243, 0: 7}",{1: 250},{1: 250},0.010644811284769556,0.008711691644960355,0.015643407501507948,0.0197267520764245,0.02713940790884913,0.024436882075732504,0.04264972499929911,0.04508690947068862,,,,
140,0,max_steps,1,1,0,508.1131209539113,2500,253.0,253.0,0.9323774977159699,0.1,0.02953941933810711,1.2929078340530396,-0.9291015267372131,113.97296142578125,500.0,33.10312095390106,1545,-24.990000000001107,0.0,0.0,0.20324524838156452,"{3: 25, 2: 225}","{5: 3, 4: 22, 2: 158, 3: 67}",{1: 250},"{1: 200, 2: 32, 0: 18}",{1: 250},{1: 250},0.006051346731153188,0.011900760085958605,0.01064230289344837,0.013214046103726559,0.014431779626695578,0.03822530111235185,0.021062939556254365,0.0329907939774754,0.0009713757759233328,0.07782203531979251,0.0020458030807204907,0.009478829114340344
150,0,max_steps,1,0,0,-3.305062156291412,2500,,,0.9277260855008077,0.1,0.03230338916182518,1.3803319931030273,-0.912989616394043,118.20448303222656,0.0,21.69493784370841,1496,-25.00000000000111,0.0,0.0,-0.0013220248625165649,{6: 250},"{2: 128, 3: 122}",{1: 250},"{1: 223, 0: 25, 2: 2}",{1: 250},{1: 250},0.007749512180572285,0.00922827934764884,0.013533171051884204,0.015155040348369366,0.027153249953842728,0.03304854865533582,0.03524343773969794,0.04235153834512085,,,,
160,0,max_steps,1,0,0,27.75887724882209,2500,,,0.923097878088044,0.1,0.034221503883600235,1.4382244348526,-0.9283141493797302,125.15342712402344,0.0,52.7588772488223,1493,-25.00000000000111,0.0,0.0,0.011103550899528835,"{0: 34, 1: 216}","{4: 28, 3: 138, 2: 84}","{1: 235, 0: 4, 2: 11}","{1: 200, 2: 49, 0: 1}",{1: 250},{1: 250},0.017989105036324442,0.01254323619988879,0.025258276726281184,0.036977066496862956,0.04580928574789416,0.043297065672867105,0.06983028362466161,0.08087609309065963,,,,
170,0,max_steps,1,0,0,0.16183724738408933,2500,,,0.9184927597143733,0.1,0.03514109179377556,1.4811526536941528,-1.0415886640548706,130.83229064941406,0.0,25.161837247383957,1574,-25.00000000000111,0.0,0.0,6.473489895363573e-05,{1: 250},"{2: 137, 3: 113}",{1: 250},"{1: 244, 0: 3, 2: 3}",{1: 250},{1: 250},0.009730124802326871,0.009047541659637812,0.01176733456784429,0.013474904315505937,0.02164896901425329,0.022977801545106973,0.030056805532567187,0.03149838115243505,,,,
180,0,max_steps,1,0,0,25.59282799013666,2500,,,0.9139106151940054,0.1,0.03703636676073074,1.5566482543945312,-1.1064139604568481,130.83229064941406,0.0,50.5928279901375,1708,-25.00000000000111,0.0,0.0,0.010237131196054664,{2: 250},"{1: 29, 2: 153, 3: 68}",{1: 250},"{1: 212, 0: 38}",{1: 250},{1: 250},0.017600448664820682,0.00858234896964487,0.025338577988497674,0.026265600769202434,0.027815252352367162,0.033273340933685044,0.04137431464313929,0.05175396185668433,0.020595639141114782,0.008669985285462688,0.013679260111850163,0.02973617940878846
190,0,max_steps,1,0,0,-11.160444239919729,2500,,,0.9093513299157857,0.1,0.03996508941054344,1.6269817352294922,-1.1744331121444702,134.217529296875,0.0,13.839555760080021,1241,-25.00000000000111,0.0,0.0,-0.0044641776959678916,{2: 250},"{3: 101, 2: 149}",{1: 250},"{1: 245, 2: 4, 0: 1}",{1: 250},{1: 250},0.0065688240044426156,0.0072478216946752555,0.008519922848030088,0.008717500775581814,0.014595398115589546,0.02132713526844464,0.021462299459995372,0.02678951773960239,,,,
200,0,max_steps,1,1,0,507.1149380260531,2500,2176.0,2176.0,0.9048147898403269,0.1,0.04413849487900734,1.8038783073425293,-1.1262751817703247,138.1924285888672,500.0,32.10493802605198,1915,-24.990000000001107,0.0,0.0,0.20284597521042125,"{2: 210, 3: 7, 6: 33}","{2: 134, 3: 95, 4: 21}",{1: 250},"{1: 218, 0: 1, 2: 31}",{1: 250},{1: 250},0.009449127299916985,0.007668194673185162,0.012019364773188084,0.013713348265841124,0.025819835845288717,0.051174855586019787,0.03184045721954377,0.03463821066259398,0.03287199143949364,0.023416588097222257,0.040267589272984725,0.02391227090902128
210,0,max_steps,1,0,0,17.55911896503082,2500,,,0.9003008814971583,0.1,0.04708471521735191,1.8767648935317993,-1.1262751817703247,139.6669921875,0.0,42.5591189650315,1639,-25.00000000000111,0.0,0.0,0.007023647586012328,"{6: 34, 5: 216}","{5: 11, 4: 18, 3: 127, 2: 94}",{1: 250},"{1: 205, 2: 42, 0: 3}",{1: 250},{1: 250},0.01424348480032268,0.00873613464180203,0.020344989200306765,0.020829376092878278,0.03418571591261789,0.06355415678289664,0.05067476685226971,0.05377837594979116,,,,
220,0,max_steps,1,0,0,-1.8999636460621885,2500,,,0.895809491981886,0.1,0.04916035756468773,1.957768201828003,-1.10634183883667,146.28182983398438,0.0,23.100036353937764,1711,-25.00000000000111,0.0,0.0,-0.0007599854584248753,"{4: 233, 5: 17}","{1: 22, 2: 137, 3: 91}",{1: 250},"{1: 209, 0: 39, 2: 2}",{1: 250},{1: 250},0.005351835702648382,0.009722112004210477,0.0066630916154058655,0.010310840246309756,0.019403794588410295,0.042607367040742423,0.023469720277710035,0.027296159918654493,,,,
230,0,max_steps,1,0,0,-7.201921118002856,2500,,,0.8913405089533699,0.1,0.05012959986925125,1.986352562904358,-1.091914415359497,151.56463623046875,0.0,17.79807888199691,1086,-25.00000000000111,0.0,0.0,-0.0028807684472011426,"{4: 236, 3: 14}","{2: 145, 3: 105}",{1: 250},"{1: 246, 0: 4}",{1: 250},{1: 250},0.00987921217955172,0.008298920869562167,0.013987167231857056,0.014341304676154572,0.02175546868034699,0.019180754334611246,0.03226754096485355,0.03745839277053,0.020779363375355086,0.019449185567143354,0.02980035443224031,0.03886427629240993
240,0,max_steps,1,0,0,1.15573922860762,2500,,,0.8868938206309135,0.1,0.052219659090042114,2.0819642543792725,-1.1307470798492432,157.08050537109375,0.0,26.155739228607356,1162,-25.00000000000111,0.0,0.0,0.000462295691443048,"{5: 215, 4: 12, 6: 23}","{2: 149, 3: 101}",{1: 250},"{1: 215, 0: 30, 2: 5}",{1: 250},{1: 250},0.014863980103343697,0.00919724108416847,0.020429456483577087,0.027225052527057505,0.031535965157569686,0.034735458587881206,0.045744741909386245,0.05164074745414616,,,,
250,0,max_steps,1,0,0,-2.137914403707594,2500,,,0.8824693157914677,0.1,0.05317622423171997,2.0478756427764893,-1.1195528507232666,162.04660034179688,0.0,22.862085596292154,1376,-25.00000000000111,0.0,0.0,-0.0008551657614830375,"{1: 141, 0: 109}","{4: 5, 3: 135, 2: 110}",{1: 250},"{1: 227, 2: 23}",{1: 250},{1: 250},0.010722998138321158,0.011172976493797854,0.012724256507287375,0.013135716192190224,0.02449342124246053,0.028361936127288222,0.031604812694255274,0.030930892056123645,,,,
260,0,max_steps,1,0,0,24.778442923553808,2500,,,0.8780668837668493,0.1,0.0553465262055397,2.095754861831665,-0.9563003778457642,164.10638427734375,0.0,49.77844292355407,1805,-25.00000000000111,0.0,0.0,0.009911377169421523,"{5: 145, 4: 105}","{1: 19, 2: 130, 3: 101}",{1: 250},"{1: 186, 0: 48, 2: 16}",{1: 250},{1: 250},0.009618902414942655,0.012826731890250716,0.01342625904142435,0.013646534708420106,0.028329804346880746,0.050362656926899195,0.03246048826207254,0.029422369535098396,,,,
