ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step
10,0,max_steps,1,0,0,13.701259220914611,2500,,,0.9950112350131176,0.1,-3.38906938850414e-05,0.010438790544867516,-0.07835032045841217,0.21319220960140228,0.0,18.701259220915396,251,-4.999999999999671,0.0,0.0,0.0,0.005480503688365845
20,0,max_steps,1,0,0,-3.177341141558195,2500,,,0.9900473578023296,0.1,-9.655678877606988e-05,0.010565180331468582,-0.10012931376695633,0.21319220960140228,0.0,1.822658858441678,29,-4.999999999999671,0.0,0.0,0.0,-0.001270936456623278
30,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.98510824420837,0.1,-0.00016532816516701132,0.0107316505163908,-0.170099139213562,0.15044482052326202,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
40,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9801937706913741,0.1,0.0008900479879230261,0.22908268868923187,-0.20698155462741852,49.92369842529297,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
50,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9753038143277888,0.1,0.0008162576123140752,0.22910797595977783,-0.20698155462741852,49.92369842529297,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
60,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9704382528072976,0.1,0.0007933946326375008,0.09397513419389725,-0.20698155462741852,9.835165023803711,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
70,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9655969644297613,0.1,0.0007171006291173398,0.09411626309156418,-0.27517133951187134,9.835165023803711,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
80,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9607798281021742,0.1,0.0018011379288509488,0.2179802805185318,-0.31612148880958557,39.81352996826172,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
90,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9559867233356352,0.1,0.002814133185893297,0.34196990728378296,-0.32880958914756775,64.82521057128906,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
100,0,max_steps,1,0,0,-4.673011823989517,2500,,,0.951217530242334,0.1,0.003721017623320222,0.4008128046989441,-0.32880958914756775,70.58761596679688,0.0,0.32698817601019003,7,-4.999999999999671,0.0,0.0,0.0,-0.001869204729595807
110,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9464721295325524,0.1,0.0036505425814539194,0.4008416533470154,-0.361751914024353,70.58761596679688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
120,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9417504025116805,0.1,0.0046325610019266605,0.47499755024909973,-0.3933110237121582,72.76860046386719,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
130,0,max_steps,1,0,0,1.046881495288335,2500,,,0.937052231077248,0.1,0.00559874577447772,0.5622993111610413,-0.40087786316871643,85.343017578125,0.0,6.046881495288145,126,-4.999999999999671,0.0,0.0,0.0,0.000418752598115334
140,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9323774977159699,0.1,0.006557708606123924,0.6403785347938538,-0.4332479238510132,92.36465454101562,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
150,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9277260855008077,0.1,0.007428663317114115,0.6926365494728088,-0.5064184665679932,96.48068237304688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
160,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.923097878088044,0.1,0.007339824922382832,0.6923133134841919,-0.5064184665679932,96.48068237304688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
170,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9184927597143733,0.1,0.007298705633729696,0.6923357248306274,-0.5479878783226013,96.48068237304688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
180,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9139106151940054,0.1,0.008142704144120216,0.7622953653335571,-0.5567663311958313,102.38721466064453,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
190,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9093513299157857,0.1,0.008077862672507763,0.7623155117034912,-0.6193153262138367,102.38721466064453,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
200,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9048147898403269,0.1,0.00801103375852108,0.7623392343521118,-0.6120973229408264,102.38721466064453,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
210,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.9003008814971583,0.1,0.007927995175123215,0.7620222568511963,-0.6501432061195374,102.38721466064453,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
220,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.895809491981886,0.1,0.00780395558103919,0.7616047859191895,-0.6692761182785034,102.38721466064453,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
230,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8913405089533699,0.1,0.007719953544437885,0.7613160610198975,-0.6880629658699036,102.38721466064453,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
240,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8868938206309135,0.1,0.008645030669867992,0.8182247877120972,-0.6992518305778503,106.18132781982422,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
250,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8824693157914677,0.1,0.008623318746685982,0.8170804381370544,-0.6992518305778503,106.18132781982422,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
260,0,max_steps,1,0,0,-4.578577651914396,2500,,,0.8780668837668493,0.1,0.009579651057720184,0.9095235466957092,-0.6992518305778503,123.68619537353516,0.0,0.42142234808527634,7,-4.999999999999671,0.0,0.0,0.0,-0.0018314310607657586
270,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8736864144409725,0.1,0.009325576946139336,0.8647032976150513,-0.7080726623535156,78.41644287109375,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
280,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8693277982470946,0.1,0.010425709187984467,0.9580917358398438,-0.7123086452484131,116.23117065429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
290,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.864990926165076,0.1,0.01040035393089056,0.9578213095664978,-0.7145233750343323,116.23117065429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
300,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8606756897186528,0.1,0.010351879522204399,0.9570350646972656,-0.7142246961593628,116.23117065429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
310,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8563819809727236,0.1,0.011339094489812851,1.0288914442062378,-0.7064192891120911,124.36630249023438,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
320,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8521096925306499,0.1,0.011215674690902233,0.9896416068077087,-0.7095339298248291,89.31895446777344,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
330,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.84785871753157,0.1,0.011138510890305042,0.9896257519721985,-0.7339208126068115,89.31895446777344,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
340,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8436289496477257,0.1,0.011020058766007423,0.9891700744628906,-0.7281222343444824,89.31895446777344,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
350,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8394202830818028,0.1,0.010988345369696617,0.9888890385627747,-0.8147427439689636,89.31895446777344,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
360,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8352326125642855,0.1,0.012813636101782322,1.1241916418075562,-0.8512127995491028,132.25067138671875,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
370,0,max_steps,1,0,0,14.621792676271713,2500,,,0.8310658333508228,0.1,0.014700057916343212,1.2313923835754395,-0.8512127995491028,141.79595947265625,0.0,19.621792676270886,300,-4.999999999999671,0.0,0.0,0.0,0.0058487170705086855
380,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8269198412196082,0.1,0.015454273670911789,1.3012104034423828,-0.8512127995491028,147.6275634765625,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
390,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8227945324687735,0.1,0.0163114033639431,1.326910138130188,-0.847290575504303,118.83091735839844,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
400,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8186898039137951,0.1,0.016020802780985832,1.302507996559143,-0.7453023791313171,117.86167907714844,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
410,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8146055528849124,0.1,0.017802629619836807,1.443074107170105,-0.7813448905944824,156.56019592285156,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
420,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8105416772245603,0.1,0.01752723753452301,1.4389768838882446,-0.7813448905944824,156.56019592285156,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
430,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8064980752848135,0.1,0.017372015863656998,1.4375386238098145,-0.7813448905944824,156.56019592285156,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
440,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.8024746459248447,0.1,0.01848362386226654,1.5102474689483643,-0.7813448905944824,165.21865844726562,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
450,0,max_steps,1,0,0,4.000776778749663,2500,,,0.7984712885083941,0.1,0.019418960437178612,1.574181079864502,-0.7909998297691345,169.36837768554688,0.0,9.000776778749264,152,-4.999999999999671,0.0,0.0,0.0,0.0016003107114998653
460,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7944879029012528,0.1,0.019343262538313866,1.5726062059402466,-0.7909998297691345,169.36837768554688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
470,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7905243894687576,0.1,0.019098099321126938,1.5370069742202759,-0.8048399090766907,138.2865753173828,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
480,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7865806490732993,0.1,0.01897282898426056,1.536750316619873,-0.8048399090766907,138.2865753173828,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
490,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7826565830718433,0.1,0.018848517909646034,1.4849984645843506,-0.8048399090766907,133.39132690429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
500,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7787520933134615,0.1,0.0185786634683609,1.4831031560897827,-0.8048399090766907,133.39132690429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
510,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7748670821368779,0.1,0.01851501874625683,1.4825291633605957,-0.7186418175697327,133.39132690429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
520,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7710014523680259,0.1,0.01858750358223915,1.4821046590805054,-0.7630624771118164,133.39132690429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
530,0,max_steps,1,0,0,-0.9766169834541166,2500,,,0.7671551073176169,0.1,0.01849333755671978,1.4813719987869263,-0.6987771987915039,133.39132690429688,0.0,4.02338301654585,89,-4.999999999999671,0.0,0.0,0.0,-0.00039064679338164665
540,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7633279507787228,0.1,0.018447471782565117,1.481302261352539,-0.6987771987915039,133.39132690429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
550,0,max_steps,1,0,0,9.76352150398121,2500,,,0.7595198870243695,0.1,0.018421676009893417,1.4808025360107422,-0.6987771987915039,133.39132690429688,0.0,14.763521503981957,330,-4.999999999999671,0.0,0.0,0.0,0.0039054086015924837
560,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7557308208051414,0.1,0.01844598911702633,1.4806320667266846,-0.7361247539520264,133.39132690429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
570,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.751960657346801,0.1,0.01847049966454506,1.480491280555725,-0.7514824271202087,133.39132690429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
580,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.748209302347916,0.1,0.01947314664721489,1.5578747987747192,-0.7844300270080566,168.50820922851562,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
590,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7444766619775032,0.1,0.019262205809354782,1.5312162637710571,-8.167032241821289,156.18560791015625,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
600,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7407626428726788,0.1,0.01916501112282276,1.530015230178833,-8.167032241821289,156.18560791015625,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
610,0,max_steps,1,0,0,13.188673139443312,2500,,,0.737067152136325,0.1,0.01909719966351986,1.5299029350280762,-8.167032241821289,156.18560791015625,0.0,18.188673139443473,434,-4.999999999999671,0.0,0.0,0.0,0.005275469255777324
620,0,max_steps,1,0,0,-1.5842864809401593,2500,,,0.7333900973347661,0.1,0.019049102440476418,1.529613733291626,-8.167032241821289,156.18560791015625,0.0,3.415713519059777,52,-4.999999999999671,0.0,0.0,0.0,-0.0006337145923760637
630,0,max_steps,1,1,0,533.843538227794,2500,2073.0,2073.0,0.7297313864954562,0.1,0.020688021555542946,1.5847841501235962,-8.167032241821289,169.61480712890625,500.0,38.84153822777462,441,-4.997999999999672,0.0,0.0,0.0,0.2135374152911176
640,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7260909281046787,0.1,0.02032226137816906,1.4759581089019775,-8.167032241821289,131.494140625,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
650,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7224686311052574,0.1,0.021235313266515732,1.545062780380249,-8.167032241821289,160.04652404785156,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
660,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7188644048942786,0.1,0.022421928122639656,1.5584919452667236,-8.167032241821289,138.05294799804688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
670,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.7152781593208262,0.1,0.024090195074677467,1.691408634185791,-8.167032241821289,177.31842041015625,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
680,0,max_steps,1,0,0,-1.3424612853879385,2500,,,0.7117098046837247,0.1,0.02716892771422863,1.8888709545135498,-8.167032241821289,196.26834106445312,0.0,3.657538714612022,71,-4.999999999999671,0.0,0.0,0.0,-0.0005369845141551754
690,0,max_steps,1,0,0,-15.19798647216944,2500,,,0.7081592517292976,0.1,0.026820221915841103,1.84383225440979,-8.167032241821289,163.72669982910156,0.0,6.673687755842888,66,-4.999999999999671,-16.871674228012612,0.0,0.0,-0.006079194588867776
700,0,max_steps,1,0,0,28.2642894861986,2500,,,0.7046264116491338,0.1,0.02775762230157852,1.8766849040985107,-8.167032241821289,167.17080688476562,0.0,33.264289486197846,459,-4.999999999999671,0.0,0.0,0.0,0.01130571579447944
710,0,max_steps,1,1,0,569.5615325293318,2500,2447.0,2447.0,0.7011111960778661,0.1,0.02863617055118084,1.917557954788208,-8.167032241821289,199.27284240722656,500.0,74.55953252933098,910,-4.997999999999672,0.0,0.0,0.0,0.2278246130117327
720,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6976135170909614,0.1,0.02934999018907547,1.9060081243515015,-8.167032241821289,168.9899444580078,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
730,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6941332872025221,0.1,0.0290969330817461,1.9021053314208984,-8.167032241821289,168.9899444580078,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
740,0,max_steps,1,0,0,9.691808266229891,2500,,,0.6906704193630966,0.1,0.029633548110723495,1.9709547758102417,-8.233134269714355,201.51254272460938,0.0,14.691808266231302,179,-4.999999999999671,0.0,0.0,0.0,0.0038767233064919567
750,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6872248269575028,0.1,0.029370561242103577,1.9380207061767578,-8.233134269714355,171.5924072265625,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
760,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6837964238026608,0.1,0.028520485386252403,1.8917595148086548,-8.233134269714355,167.37200927734375,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
770,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6803851241454388,0.1,0.02932673692703247,1.88739013671875,-8.233134269714355,192.39845275878906,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
780,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6769908426605066,0.1,0.02911156788468361,1.8824546337127686,-8.233134269714355,192.39845275878906,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
790,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.673613494448202,0.1,0.02879161201417446,1.8782646656036377,-8.233134269714355,192.39845275878906,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
800,0,max_steps,1,0,0,2.713130573564219,2500,,,0.6702529950324074,0.1,0.028794143348932266,1.8765639066696167,-8.233134269714355,192.39845275878906,0.0,7.713130573563816,168,-4.999999999999671,0.0,0.0,0.0,0.0010852522294256875
810,0,max_steps,1,0,0,-3.5228333442607673,2500,,,0.6669092603584367,0.1,0.029707135632634163,1.939017653465271,-8.233134269714355,197.74456787109375,0.0,1.4771666557390684,32,-4.999999999999671,0.0,0.0,0.0,-0.001409133337704307
820,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6635822067909328,0.1,0.030797019600868225,2.0014798641204834,-8.233134269714355,201.78897094726562,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
830,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.660271751111776,0.1,0.03161277994513512,2.06657075881958,-8.233134269714355,219.67996215820312,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
840,0,max_steps,1,0,0,1.6222593802691667,2500,,,0.6569778105180021,0.1,0.03364335745573044,2.1798336505889893,-8.233134269714355,215.7948760986328,0.0,6.622259380268902,99,-4.999999999999671,0.0,0.0,0.0,0.0006489037521076667
850,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6537003026197313,0.1,0.03327043354511261,2.174863338470459,-8.233134269714355,215.7948760986328,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
860,0,max_steps,1,0,0,-3.204810268066959,2500,,,0.6504391454381077,0.1,0.03465502709150314,2.177173376083374,-8.233134269714355,192.19384765625,0.0,1.7951897319329113,29,-4.999999999999671,0.0,0.0,0.0,-0.0012819241072267837
870,0,success,1,2,0,1076.376125302886,2124,1062.0,1062.0,0.6471942574032484,0.1,0.037435147911310196,2.232210874557495,-8.233134269714355,211.52389526367188,1000.0,80.6201253028803,853,-4.243999999999755,0.0,0.0,0.0,0.5067684205757468
880,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6439655573522038,0.1,0.037436701357364655,2.230731248855591,-8.233134269714355,211.52389526367188,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
890,0,max_steps,1,0,0,53.91376551639272,2500,,,0.6407529645269272,0.1,0.039438046514987946,2.228646755218506,-8.233134269714355,195.4686279296875,0.0,58.91376551639366,650,-4.999999999999671,0.0,0.0,0.0,0.02156550620655709
900,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.637556398572254,0.1,0.039648037403821945,2.2743334770202637,-8.233134269714355,221.150390625,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
910,0,crash,1,0,1,-67.95323414026666,592,,,0.634375779533894,0.1,0.04047703370451927,2.2904915809631348,-10.324831008911133,198.57728576660156,0.0,21.676203230240024,286,-1.1840000000000008,-8.445437370506866,-80.0,0.0,-0.11478586848018017
920,0,max_steps,1,0,0,14.215358295341192,2500,,,0.6312110278564291,0.1,0.04214510694146156,2.330301284790039,-10.324831008911133,200.01060485839844,0.0,19.21535829534038,252,-4.999999999999671,0.0,0.0,0.0,0.005686143318136477
930,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6280620643813251,0.1,0.04416094720363617,2.3776023387908936,-10.324831008911133,224.82882690429688,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
940,0,max_steps,1,0,0,-4.999999999999671,2500,,,0.6249288103449504,0.1,0.04678028076887131,2.3150689601898193,-10.324831008911133,197.42324829101562,0.0,0.0,0,-4.999999999999671,0.0,0.0,0.0,-0.0019999999999998686
