ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-14.397123077109958,2500,,,0.9950112350131176,0.1,0.0021773320622742176,0.32468244433403015,-0.11481749266386032,50.141292572021484,0.0,10.602876922889978,1090,-25.00000000000111,0.0,0.0,-0.005758849230843984,"{2: 79, 1: 171}","{3: 189, 2: 61}",{1: 250},"{1: 242, 2: 8}",{1: 250},{1: 250},0.0074870667026313625,0.00832966755655337,0.012819787613468338,0.014491773590965387,0.01728747577539868,0.017265007570364956,0.024732901145637302,0.03253316693718658,,,,
20,0,max_steps,1,0,0,3.758908677698995,2500,,,0.9900473578023296,0.1,0.0032332700211554766,0.3626529574394226,-0.24596615135669708,56.3275146484375,0.0,28.758908677698777,1516,-25.00000000000111,0.0,0.0,0.001503563471079598,{2: 250},"{2: 111, 3: 139}",{1: 250},"{1: 234, 0: 16}",{1: 250},{1: 250},0.008314470569859851,0.010091394446874803,0.01246966679786717,0.013653745833424727,0.021737066498787795,0.023800149499206162,0.02879532504499242,0.032196646802615116,0.01457841750546444,0.022064480073897805,0.02655958213214232,0.030043276913605976
30,0,max_steps,1,0,0,8.430625767539498,2500,,,0.98510824420837,0.1,0.006386828608810902,0.4336998760700226,-0.6155887246131897,59.22278594970703,0.0,33.430625767539226,1621,-25.00000000000111,0.0,0.0,0.0033722503070157993,"{5: 141, 4: 109}","{3: 191, 2: 59}",{1: 250},"{1: 240, 2: 10}",{1: 250},{1: 250},0.012960395354223246,0.008420827965045629,0.015608163657014375,0.014146681889683467,0.02104824405353146,0.02384228450535845,0.029080189011017332,0.03262084843170904,,,,
40,0,max_steps,1,1,0,501.35546428974976,2500,1844.0,1844.0,0.9801937706913741,0.1,0.008486982434988022,0.48220303654670715,-0.6096378564834595,59.22278594970703,500.0,26.345464289743614,1097,-24.990000000001107,0.0,0.0,0.2005421857158999,"{2: 115, 3: 69, 6: 66}","{4: 17, 3: 165, 2: 68}",{1: 250},"{1: 229, 2: 21}",{1: 250},{1: 250},0.014459838533814995,0.010838817681884291,0.017408950698595334,0.014949970411972657,0.029075724583146754,0.026834944418030113,0.03545407515590701,0.033768827935427945,0.030764048001513063,0.02006767617223127,0.035474100446962295,0.034566142126608655
50,0,max_steps,1,0,0,-10.240751336454515,2500,,,0.9753038143277888,0.1,0.009426931850612164,0.47984689474105835,-0.7106981873512268,57.2216796875,0.0,14.759248663545257,1122,-25.00000000000111,0.0,0.0,-0.0040963005345818065,"{3: 24, 4: 226}","{2: 107, 3: 143}",{1: 250},"{1: 237, 0: 13}",{1: 250},{1: 250},0.006505792597722706,0.009130734936847809,0.009580253750592377,0.015806152736775964,0.024911208903708012,0.02507759896159033,0.03377952029631328,0.03735897887976137,0.01497235929084917,0.029674105622827882,0.025440982422666014,0.03344620235878941
60,0,max_steps,1,1,0,508.78885922039916,2500,1425.0,1425.0,0.9704382528072976,0.1,0.011649447493255138,0.6344699859619141,-0.9247277975082397,70.43937683105469,500.0,33.7788592203914,1379,-24.990000000001107,0.0,0.0,0.20351554368815966,"{2: 134, 3: 8, 6: 108}","{1: 14, 2: 74, 3: 162}",{1: 250},"{1: 206, 0: 40, 2: 4}",{1: 250},{1: 250},0.009684942171771183,0.011395262047755712,0.014664624985369402,0.015331476627653669,0.022728249850205558,0.042553593696381106,0.03129546340930331,0.03483846975044794,0.021116492199040063,0.02349978070993075,0.029043960552675177,0.027452799550168386
70,0,max_steps,1,0,0,-6.862037830975934,2500,,,0.9655969644297613,0.1,0.013749559409916401,0.684044361114502,-0.8808829188346863,70.43937683105469,0.0,18.13796216902389,1528,-25.00000000000111,0.0,0.0,-0.0027448151323903737,{5: 250},"{3: 175, 2: 75}",{1: 250},"{1: 237, 2: 13}",{1: 250},{1: 250},0.008623509919002025,0.006680910380173969,0.011392565042370413,0.01497646148876414,0.020989259177872168,0.021940959618815217,0.027969923382837027,0.03634914203816317,,,,
80,0,max_steps,1,0,0,5.143719346746741,2500,,,0.9607798281021742,0.1,0.014680519700050354,0.6894011497497559,-0.8570501804351807,70.43937683105469,0.0,30.143719346746497,1260,-25.00000000000111,0.0,0.0,0.002057487738698696,"{5: 141, 6: 109}","{5: 15, 4: 17, 3: 146, 2: 72}",{1: 250},"{1: 201, 2: 49}",{1: 250},{1: 250},0.010502705160174531,0.009077917943585444,0.013293917174561862,0.01058549782904887,0.024639093986823814,0.06596607805205072,0.029885395712321024,0.02785891611233003,,,,
90,0,max_steps,1,0,0,2.1267916026774603,2500,,,0.9559867233356352,0.1,0.016968555748462677,0.805218517780304,-0.9104921817779541,76.29568481445312,0.0,27.126791602677216,1630,-25.00000000000111,0.0,0.0,0.0008507166410709841,{2: 250},"{2: 78, 3: 172}",{1: 250},"{1: 222, 0: 28}",{1: 250},{1: 250},0.008930608899779424,0.010141291541783124,0.0125164470744218,0.01490107486288993,0.016601989931202907,0.04108699811171588,0.02476020023860537,0.03457724762604322,,,,
100,0,max_steps,1,0,0,6.455091533144037,2500,,,0.951217530242334,0.1,0.01913994923233986,0.8541905283927917,-0.946361780166626,72.40362548828125,0.0,31.455091533144024,1432,-25.00000000000111,0.0,0.0,0.0025820366132576146,"{2: 190, 1: 60}","{5: 21, 4: 25, 3: 152, 2: 52}",{1: 250},"{1: 194, 2: 53, 0: 3}",{1: 250},{1: 250},0.0073916007819597,0.015093851001636734,0.009207678150836441,0.01576440644048594,0.018257032387366624,0.05314278359720823,0.02908552786843869,0.035466128186706136,,,,
