ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-8.249499816414046,2500,,,0.9950112350131176,0.1,0.002052468014881015,0.282539963722229,-0.43558573722839355,58.44965744018555,0.0,16.7505001835858,1642,-25.00000000000111,0.0,0.0,-0.0032997999265656185,{2: 250},"{4: 8, 3: 186, 2: 56}",{1: 250},"{1: 234, 2: 16}",{1: 250},{1: 250},0.00420787391041239,0.007423569490529629,0.005406454798414103,0.008730559178557742,0.01274893640725241,0.026460244058760945,0.015273081851986227,0.020300714733508335,,,,
20,0,max_steps,1,0,0,-17.153068227573552,2500,,,0.9900473578023296,0.1,0.006324539426714182,0.47855713963508606,-0.4327545166015625,64.01476287841797,0.0,7.8469317724263234,1301,-25.00000000000111,0.0,0.0,-0.006861227291029421,{6: 250},"{4: 9, 3: 195, 2: 46}",{1: 250},"{1: 222, 2: 28}",{1: 250},{1: 250},0.004037712031831285,0.009329302344238816,0.007020226308475911,0.01194217771142992,0.010504267228504805,0.033252376444857124,0.016733262769891618,0.029591022467686162,,,,
30,0,max_steps,1,0,0,-13.675517509024687,2500,,,0.98510824420837,0.1,0.009560962207615376,0.5032174587249756,-0.5499787330627441,71.58047485351562,0.0,11.3244824909751,1351,-25.00000000000111,0.0,0.0,-0.005470207003609875,{4: 250},"{2: 74, 3: 176}",{1: 250},"{1: 248, 0: 1, 2: 1}",{1: 250},{1: 250},0.005509134281184517,0.006807289747846484,0.008032984301008857,0.009131212510101485,0.013041689928847772,0.01856114356614527,0.020435265434160115,0.026605804453029114,0.010672507969331292,0.02351401964150359,0.022313776190557615,0.030704666614181385
40,0,max_steps,1,0,0,-15.21190288319257,2500,,,0.9801937706913741,0.1,0.009426278062164783,0.5032841563224792,-0.6663218140602112,71.58047485351562,0.0,9.788097116807105,1091,-25.00000000000111,0.0,0.0,-0.006084761153277028,"{4: 215, 5: 35}","{4: 11, 3: 194, 2: 45}",{1: 250},"{1: 239, 2: 11}",{1: 250},{1: 250},0.005488506337518245,0.007078695380386154,0.008041655745144226,0.01210387363370962,0.023249433589811578,0.023087534330327484,0.0305266945552632,0.03157781944661084,,,,
50,0,max_steps,1,1,0,520.5766538739596,2500,594.0,594.0,0.9753038143277888,0.1,0.012581097893416882,0.6664551496505737,-0.711835503578186,78.66122436523438,500.0,45.56665387395204,1661,-24.990000000001107,0.0,0.0,0.20823066154958383,"{3: 59, 0: 191}","{1: 20, 2: 56, 6: 26, 5: 17, 4: 23, 3: 108}",{1: 250},"{1: 157, 0: 26, 2: 67}",{1: 250},{1: 250},0.005687790072821216,0.02446078622042929,0.008141313539941228,0.011596691058781933,0.016465535523190394,0.05980636501402254,0.02290590590100251,0.02739730582434058,0.016473514809437147,0.0314323873150703,0.028374692714863085,0.0229875985301116
60,0,max_steps,1,0,0,-14.410799979732381,2500,,,0.9704382528072976,0.1,0.01256947498768568,0.6665485501289368,-0.7760967016220093,78.66122436523438,0.0,10.589200020267318,1222,-25.00000000000111,0.0,0.0,-0.005764319991892953,{5: 250},"{2: 39, 3: 211}",{1: 250},"{1: 248, 0: 2}",{1: 250},{1: 250},0.005814842844206639,0.007263835279821605,0.005760267969240682,0.010805596843054885,0.01466774870217273,0.01971237769196821,0.021351991312288866,0.02578455486345326,,,,
70,0,max_steps,1,0,0,-14.07034845353727,2500,,,0.9655969644297613,0.1,0.014611720107495785,0.7163196802139282,-1.004149079322815,78.66122436523438,0.0,10.929651546462472,989,-25.00000000000111,0.0,0.0,-0.005628139381414907,{5: 250},"{4: 20, 3: 193, 2: 37}",{1: 250},"{1: 221, 2: 29}",{1: 250},{1: 250},0.005226404015955139,0.00923011440908399,0.0071557307821628335,0.010349809732884206,0.015929155702393376,0.036553555963914,0.02116137295163876,0.025483783929114937,,,,
80,0,max_steps,1,1,0,524.4726161407299,2500,284.0,284.0,0.9607798281021742,0.1,0.016779540106654167,0.7539766430854797,-0.8308203816413879,82.49073791503906,500.0,49.46261614072166,1679,-24.990000000001107,0.0,0.0,0.20978904645629196,"{3: 28, 0: 205, 1: 17}","{5: 3, 4: 25, 0: 26, 1: 18, 2: 43, 3: 135}",{1: 250},"{1: 166, 2: 22, 0: 62}",{1: 250},{1: 250},0.010462622764595354,0.017669387821905434,0.014657381787728034,0.015345271250842785,0.021950158062240765,0.055639138357375155,0.02905359579608864,0.03604090007108985,0.007572399230121668,0.0580872535357809,0.007921364083103314,0.018177915777133947
90,0,max_steps,1,0,0,-7.390119743683671,2500,,,0.9559867233356352,0.1,0.019897721707820892,0.9090549945831299,-0.9510213732719421,93.91287231445312,0.0,17.609880256316092,1354,-25.00000000000111,0.0,0.0,-0.0029560478974734686,"{2: 200, 1: 50}","{4: 4, 3: 230, 2: 16}",{1: 250},"{1: 245, 2: 5}",{1: 250},{1: 250},0.006794971230220104,0.00846404578512135,0.010913073173111524,0.012510307837713612,0.014481735395482014,0.023684547626007902,0.019572634372264048,0.03426696509183952,,,,
100,0,max_steps,1,0,0,-2.914095751882378,2500,,,0.951217530242334,0.1,0.019989013671875,0.9090861082077026,-0.9625141024589539,93.91287231445312,0.0,22.085904248117362,1109,-25.00000000000111,0.0,0.0,-0.001165638300752951,"{4: 157, 5: 93}","{5: 14, 4: 22, 3: 157, 2: 57}",{1: 250},"{1: 206, 2: 42, 0: 2}",{1: 250},{1: 250},0.010571884120824427,0.011177560908008727,0.013510438230814274,0.014477484847228307,0.02198842500732335,0.060227134385755506,0.029336332744901987,0.033846992781019956,,,,
