ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,-3.9504572818078896,2500,,,0.9950112350131176,0.1,7.09153973730281e-05,0.010332432575523853,-0.09121035039424896,0.12478896230459213,0.0,1.0495427181918868,444,-4.999999999999671,0.0,0.0,-0.0015801829127231558,"{2: 33, 3: 217}","{1: 128, 0: 122}",{1: 250},{1: 250},{1: 250},{1: 250},0.00929880316199286,0.012949669021324502,0.011427512996157681,0.012639535007112079,0.017820932735113464,0.021671197392771836,0.027853792466703137,0.03691951356807587,,,,
20,0,max_steps,1,1,0,499.45912611004474,2500,680.0,680.0,0.9900473578023296,0.1,0.0021605421788990498,0.32458487153053284,-0.1214338168501854,50.08137893676758,500.0,5.853728685448001,1198,-4.997999999999672,-1.3966025753913414,0.0,0.19978365044401789,"{4: 67, 5: 65, 6: 118}","{4: 58, 3: 97, 2: 77, 1: 18}",{1: 250},{1: 250},{1: 250},{1: 250},0.010640769580311037,0.01589192942991226,0.014226371860475737,0.015563782215805226,0.021008030011119776,0.025136391471619966,0.03137575320370001,0.03391970174073246,0.019577058828260305,0.020668534308453827,0.02693484046687021,0.025397640829195857
30,0,max_steps,1,0,0,-3.1241117867436468,2500,,,0.98510824420837,0.1,0.0021056339610368013,0.12250467389822006,-0.1214338168501854,7.841111183166504,0.0,1.8758882132562325,585,-4.999999999999671,0.0,0.0,-0.0012496447146974586,"{5: 166, 6: 84}","{3: 129, 2: 86, 1: 35}",{1: 250},{1: 250},{1: 250},{1: 250},0.009380356551987275,0.011752148051735346,0.014539204664740542,0.016962628874874985,0.02413183830266481,0.021003253328498957,0.03399915178762135,0.040684689075345594,,,,
40,0,max_steps,1,0,0,-2.9492175324174417,2500,,,0.9801937706913741,0.1,0.0019454495050013065,0.1121290847659111,-0.30314362049102783,7.242319583892822,0.0,2.050782467582458,855,-4.999999999999671,0.0,0.0,-0.0011796870129669767,{2: 250},"{3: 95, 2: 88, 1: 50, 0: 17}",{1: 250},{1: 250},{1: 250},{1: 250},0.0063869755228883485,0.014640186032728677,0.01002645974397752,0.012732419801879861,0.011159524802519378,0.027838481102558196,0.01942745027107349,0.034281535128262895,,,,
50,0,max_steps,1,0,0,-3.358002101004555,2500,,,0.9753038143277888,0.1,0.003930613398551941,0.29837045073509216,-0.30314362049102783,57.664695739746094,0.0,1.64199789899519,231,-4.999999999999671,0.0,0.0,-0.001343200840401822,"{5: 82, 6: 168}","{1: 47, 0: 203}",{1: 250},{1: 250},{1: 250},{1: 250},0.006848685567486124,0.010376700417795905,0.011430788271958666,0.01650580609548124,0.023393177645434568,0.018776406516117145,0.030569108669648723,0.03904988834438685,,,,
60,0,max_steps,1,0,0,-4.149402316856999,2500,,,0.9704382528072976,0.1,0.0048590232618153095,0.3584456443786621,-0.30314362049102783,65.03973388671875,0.0,0.8505976831427564,375,-4.999999999999671,0.0,0.0,-0.0016597609267427994,"{5: 155, 6: 95}","{3: 101, 2: 111, 1: 38}",{1: 250},{1: 250},{1: 250},{1: 250},0.008198771744134494,0.013624363597620683,0.012363354197118745,0.016217233292571662,0.02143744284726414,0.023253253171860746,0.027168979607685335,0.032303434855641154,,,,
70,0,max_steps,1,0,0,5.490813299059184,2500,,,0.9655969644297613,0.1,0.0057738120667636395,0.4266863167285919,-0.30314362049102783,72.17572021484375,0.0,10.490813299059111,1679,-4.999999999999671,0.0,0.0,0.0021963253196236737,{2: 250},"{5: 13, 4: 126, 3: 111}",{1: 250},{1: 250},{1: 250},{1: 250},0.008122649710808508,0.0098024581194741,0.0125445816740418,0.016101119932695616,0.027142041015304444,0.019486623822106836,0.035275795133050084,0.03858221867775654,0.025189883176200165,0.01355610904935998,0.012830813723404314,0.021109815482617568
80,0,max_steps,1,0,0,-3.0486103037528824,2500,,,0.9607798281021742,0.1,0.007703798357397318,0.5604180097579956,-0.30314362049102783,84.50038146972656,0.0,1.9513896962470039,563,-4.999999999999671,0.0,0.0,-0.001219444121501153,"{4: 246, 5: 4}","{3: 109, 2: 73, 1: 50, 0: 18}",{1: 250},{1: 250},{1: 250},{1: 250},0.0063690727458696715,0.016280196863405656,0.010404442337476009,0.01558957359048185,0.017667499019025992,0.02445143762956585,0.02391947107570749,0.03130152282682375,,,,
90,0,max_steps,1,0,0,5.932261487714881,2500,,,0.9559867233356352,0.1,0.00862905103713274,0.6339085698127747,-0.30314362049102783,91.05831909179688,0.0,10.932261487714774,1365,-4.999999999999671,0.0,0.0,0.0023729045950859526,{0: 250},"{5: 7, 4: 83, 3: 112, 2: 48}",{1: 250},{1: 250},{1: 250},{1: 250},0.015213537844049593,0.01409408519189017,0.021458045758569508,0.024338843743444027,0.0382434419861302,0.02322533927890996,0.051349574454103215,0.0631264795530626,,,,
100,0,max_steps,1,0,0,2.3258373929481815,2500,,,0.951217530242334,0.1,0.00953525397926569,0.7097839713096619,-0.32763415575027466,97.650634765625,0.0,7.325837392948127,1454,-4.999999999999671,0.0,0.0,0.0009303349571792726,{2: 250},"{4: 101, 3: 135, 2: 14}",{1: 250},{1: 250},{1: 250},{1: 250},0.005934427973697977,0.009800810090232023,0.010822790081613111,0.013331944040916515,0.019173339315022776,0.018356988049123855,0.024811549340118547,0.03447916766736558,,,,
110,0,max_steps,1,0,0,-0.022914188768339755,2500,,,0.9464721295325524,0.1,0.011382467113435268,0.8784210681915283,-0.36324793100357056,127.76382446289062,0.0,6.428077409519612,1424,-4.999999999999671,-1.4509915982881003,0.0,-9.165675507335902e-06,"{4: 249, 5: 1}","{5: 5, 4: 76, 3: 82, 2: 83, 1: 4}",{1: 250},{1: 250},{1: 250},{1: 250},0.005921370182700038,0.01639139455444194,0.009310218054291412,0.013848341705266321,0.02266931627145692,0.023467547578705044,0.03858479266656057,0.048695851744568176,,,,
120,0,max_steps,1,0,0,-0.5984805779255776,2500,,,0.9417504025116805,0.1,0.012151449918746948,0.913179337978363,-0.36324793100357056,115.15696716308594,0.0,4.401519422074409,649,-4.999999999999671,0.0,0.0,-0.00023939223117023104,{5: 250},"{3: 63, 2: 89, 1: 64, 0: 34}",{1: 250},{1: 250},{1: 250},{1: 250},0.011505401491644758,0.014512144421445803,0.017511173386850806,0.01766643020604671,0.03427231231143408,0.020818739200421238,0.04473616835283399,0.04158705473810102,,,,
