ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,5.102606060861134,2500,,,0.9950112350131176,0.1,0.0013642852427437901,0.09726368635892868,-0.042256131768226624,12.770564079284668,0.0,10.102606060860799,746,-4.999999999999671,0.0,0.0,0.0020410424243444535,"{5: 99, 6: 151}","{1: 144, 2: 32, 0: 74}",{1: 250},{1: 250},{1: 250},{1: 250},0.01112382439632302,0.010743718766031609,0.01700937723220576,0.022549929261120184,0.028099866796916805,0.027189854258353126,0.04130576565896845,0.046775206421288795,,,,
20,0,max_steps,1,0,0,5.556080613920732,2500,,,0.9900473578023296,0.1,0.0015007795300334692,0.0974564403295517,-0.08194132149219513,12.770564079284668,0.0,10.556080613920404,950,-4.999999999999671,0.0,0.0,0.0022224322455682926,{1: 250},"{2: 92, 1: 158}",{1: 250},{1: 250},{1: 250},{1: 250},0.004881763523571038,0.008463288873703253,0.008423308590307786,0.013296201265060922,0.014865183363084773,0.023851988223003575,0.02286984885192264,0.03346102994073009,,,,
30,0,max_steps,1,0,0,18.462353875841135,2500,,,0.98510824420837,0.1,0.003773351898416877,0.34369292855262756,-0.0710643082857132,64.92445373535156,0.0,23.462353875839842,1269,-4.999999999999671,0.0,0.0,0.007384941550336454,"{1: 30, 2: 220}","{3: 167, 2: 63, 1: 20}",{1: 250},{1: 250},{1: 250},{1: 250},0.006622035982740679,0.01383009655579066,0.012297874565789227,0.013900786023587715,0.020469966346189476,0.028380605693062107,0.024462443769800866,0.031075822844272443,,,,
40,0,max_steps,1,0,0,13.55822750439837,2500,,,0.9801937706913741,0.1,0.00394369987770915,0.2658067047595978,-0.09821508824825287,24.11553955078125,0.0,18.558227504399273,1101,-4.999999999999671,0.0,0.0,0.005423291001759348,"{2: 118, 3: 132}","{2: 60, 3: 140, 1: 50}",{1: 250},{1: 250},{1: 250},{1: 250},0.009354299546351714,0.008141120155158818,0.011749519230707767,0.013653485046184702,0.021497659788678576,0.023015456136390916,0.029041732998007313,0.03291320343131329,0.03037710169271947,0.01878310901128156,0.02971131105903745,0.0313689157763338
50,0,max_steps,1,0,0,29.268762773800702,2500,,,0.9753038143277888,0.1,0.003793142270296812,0.2683507800102234,-8.364748001098633,24.11553955078125,0.0,34.26876277379985,1480,-4.999999999999671,0.0,0.0,0.011707505109520282,"{1: 102, 2: 148}","{4: 53, 3: 93, 2: 82, 1: 22}",{1: 250},{1: 250},{1: 250},{1: 250},0.014090682543419542,0.014236206464071682,0.021647881802334006,0.024748633029914823,0.02723270992131276,0.028748352476056876,0.03753870897911612,0.04217936743925963,,,,
60,0,max_steps,1,0,0,25.981200196456633,2500,,,0.9704382528072976,0.1,0.0050393384881317616,0.4006408452987671,-8.364748001098633,70.17724609375,0.0,30.981200196456292,1137,-4.999999999999671,0.0,0.0,0.010392480078582653,"{4: 149, 5: 101}","{5: 20, 4: 63, 3: 167}",{1: 250},{1: 250},{1: 250},{1: 250},0.014421138237931518,0.011222396078466184,0.016053605212282756,0.0176595075372794,0.03555879077683416,0.022021513593358983,0.044874264087484905,0.04434910893250376,,,,
70,0,max_steps,1,1,0,508.2797685863621,2500,446.0,446.0,0.9655969644297613,0.1,0.00616932800039649,0.5100790858268738,-8.364748001098633,91.09288787841797,500.0,13.277768586378318,809,-4.997999999999672,0.0,0.0,0.20331190743454483,"{3: 44, 4: 206}","{4: 36, 3: 8, 1: 80, 0: 126}",{1: 250},{1: 250},{1: 250},{1: 250},0.008976539845225296,0.009264481433155503,0.01035403497435566,0.013535350065252276,0.021813931079101297,0.02308384119221164,0.03135321980456246,0.03458231147770374,0.02139130903173937,0.02330514415378759,0.030668356069399032,0.03347981406584591
80,0,max_steps,1,0,0,13.661613810466392,2500,,,0.9607798281021742,0.1,0.006406179163604975,0.5103445053100586,-8.364748001098633,91.09288787841797,0.0,18.661613810466907,1253,-4.999999999999671,0.0,0.0,0.005464645524186557,{5: 250},"{4: 60, 3: 128, 2: 62}",{1: 250},{1: 250},{1: 250},{1: 250},0.00808792817523872,0.014673856337928781,0.010911043297114559,0.011494217591822287,0.021375864202090693,0.02706936360199784,0.02584467644848026,0.03205209596257351,,,,
90,0,max_steps,1,0,0,14.084275653163733,2500,,,0.9559867233356352,0.1,0.007648724131286144,0.5590681433677673,-8.364748001098633,80.64984130859375,0.0,19.08427565316436,1071,-4.999999999999671,0.0,0.0,0.005633710261265493,"{4: 97, 5: 127, 6: 26}","{4: 67, 5: 17, 3: 150, 2: 16}",{1: 250},{1: 250},{1: 250},{1: 250},0.01533767112567223,0.01311145884954961,0.022634395111946787,0.03065252688022867,0.04234935206640429,0.02515194562496503,0.05934722606347304,0.06058085275836553,,,,
100,0,max_steps,1,0,0,14.639031234674299,2500,,,0.951217530242334,0.1,0.009878919459879398,0.7191303968429565,-8.364748001098633,98.63150024414062,0.0,19.63903123467494,1237,-4.999999999999671,0.0,0.0,0.00585561249386972,"{3: 79, 4: 171}","{5: 12, 4: 85, 3: 136, 2: 17}",{1: 250},{1: 250},{1: 250},{1: 250},0.01636454975592426,0.013288419042877912,0.021846315971596558,0.02144813998184652,0.032775022088815386,0.02566116263451576,0.04526329558703498,0.052270802843726843,,,,
