ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,4.085057242089573,2500,,,0.9950112350131176,0.1,0.0010724733583629131,0.22933688759803772,-0.10402566939592361,49.9999885559082,0.0,9.085057242089306,1375,-4.999999999999671,0.0,0.0,0.0016340228968358293,"{1: 239, 2: 11}","{4: 52, 3: 176, 2: 22}",{1: 250},{1: 250},{1: 250},{1: 250},0.011057205121841954,0.012434813533668865,0.01997040831862886,0.02340709925416222,0.025758625574567005,0.022118996049010353,0.038313547476092995,0.052651660018326774,,,,
20,0,max_steps,1,0,0,1.8802915874536135,2500,,,0.9900473578023296,0.1,0.0010305441683158278,0.22934862971305847,-0.17068104445934296,49.9999885559082,0.0,6.88029158745333,1300,-4.999999999999671,0.0,0.0,0.0007521166349814454,{4: 250},"{4: 37, 3: 158, 2: 55}",{1: 250},{1: 250},{1: 250},{1: 250},0.008705086821784218,0.011839894631497809,0.010070023511573992,0.013421816671179358,0.019122825424740007,0.019945171601506554,0.028045267098653442,0.03004662955512217,,,,
30,0,max_steps,1,1,0,502.89596662059597,2500,1583.0,1583.0,0.98510824420837,0.1,0.0020484495908021927,0.27461016178131104,-0.19782079756259918,52.881675720214844,500.0,7.893966620601319,1764,-4.997999999999672,0.0,0.0,0.2011583866482384,"{3: 158, 6: 92}","{5: 43, 4: 111, 3: 96}",{1: 250},{1: 250},{1: 250},{1: 250},0.003974095451036523,0.007615165465054183,0.00565554340557534,0.009227392046902802,0.010118138403279745,0.020454161504938187,0.014879731907023725,0.02186762923879658,0.010875843712365399,0.014525809606754708,0.01350068367912315,0.01106922417693483
40,0,max_steps,1,1,0,504.1397737718401,2500,702.0,702.0,0.9801937706913741,0.1,0.004130220972001553,0.42817437648773193,-0.26359882950782776,77.83899688720703,500.0,9.137773771847677,1652,-4.997999999999672,0.0,0.0,0.20165590950873605,"{3: 70, 4: 94, 5: 86}","{4: 116, 3: 123, 5: 1, 2: 10}",{1: 250},{1: 250},{1: 250},{1: 250},0.008352446740090065,0.014852048097264718,0.011619127370480143,0.013760797687576928,0.02737160222994933,0.025074202581029638,0.03779389656542139,0.05300251914527831,0.013271609503403416,0.016467914692993704,0.01232185707760947,0.02293653761828798
50,0,max_steps,1,0,0,1.9654259982895872,2500,,,0.9753038143277888,0.1,0.004124389495700598,0.42818254232406616,-0.26359882950782776,77.83899688720703,0.0,6.965425998289493,1619,-4.999999999999671,0.0,0.0,0.0007861703993158348,"{1: 227, 0: 23}","{3: 134, 2: 85, 1: 31}",{1: 250},{1: 250},{1: 250},{1: 250},0.008760980683690479,0.013519921142928196,0.014611593096929724,0.01931550999550493,0.030011168605656644,0.023524974751356596,0.04277505535863348,0.05320899145307351,,,,
60,0,max_steps,1,0,0,6.879056588419779,2500,,,0.9704382528072976,0.1,0.004120795521885157,0.4281977713108063,-0.28722888231277466,77.83899688720703,0.0,11.879056588419614,1793,-4.999999999999671,0.0,0.0,0.0027516226353679115,"{1: 106, 2: 144}","{5: 65, 6: 34, 4: 96, 3: 55}",{1: 250},{1: 250},{1: 250},{1: 250},0.00800829865620772,0.010231091134476636,0.012436678806974487,0.019277919479676338,0.019041496117899282,0.019835406345831138,0.02748153487049533,0.04017727707194177,,,,
70,0,max_steps,1,0,0,-4.828332436429806,2500,,,0.9655969644297613,0.1,0.004101377911865711,0.4282301962375641,-0.343875527381897,77.83899688720703,0.0,0.17166756356988278,194,-4.999999999999671,0.0,0.0,-0.0019313329745719223,"{1: 233, 0: 17}","{1: 77, 0: 173}",{1: 250},{1: 250},{1: 250},{1: 250},0.00594400248734571,0.01289867868522565,0.007538018888004777,0.012639056592655604,0.013630699848498217,0.021621082871196524,0.020939101799910938,0.03300692487453879,,,,
80,0,max_steps,1,0,0,0.93998472800339,2500,,,0.9607798281021742,0.1,0.004059080965816975,0.35484907031059265,-0.36197686195373535,32.14971160888672,0.0,5.93998472800334,1195,-4.999999999999671,0.0,0.0,0.00037599389120135596,{4: 250},"{5: 23, 4: 58, 3: 166, 2: 3}",{1: 250},{1: 250},{1: 250},{1: 250},0.01102178538450522,0.01250018347357435,0.014616124387506799,0.020077888249274253,0.02063036481450662,0.024850951335316857,0.032317330436321935,0.04362522515235699,,,,
90,0,max_steps,1,0,0,9.648432324393061,2500,,,0.9559867233356352,0.1,0.005166202317923307,0.485034316778183,-0.38522976636886597,78.83451843261719,0.0,14.648432324393161,1645,-4.999999999999671,0.0,0.0,0.0038593729297572246,{2: 250},"{5: 76, 4: 79, 3: 95}",{1: 250},{1: 250},{1: 250},{1: 250},0.017198066391230112,0.013198819724931737,0.023038240782503508,0.028748834472381045,0.03653447291185054,0.02475987970286977,0.05152387750426106,0.06137113622551772,0.018894666165496066,0.023789318786218636,0.030679343504947037,0.03317322930035633
100,0,max_steps,1,0,0,-0.16516393219271314,2500,,,0.951217530242334,0.1,0.005128832068294287,0.48506155610084534,-0.4389417767524719,78.83451843261719,0.0,4.834836067807286,956,-4.999999999999671,0.0,0.0,-6.606557287708526e-05,{6: 250},"{4: 52, 3: 110, 2: 88}",{1: 250},{1: 250},{1: 250},{1: 250},0.012253533263553619,0.01336097777010554,0.020375287333544767,0.025074564434032793,0.030617183598159448,0.025166629475117407,0.04301997537252664,0.059957700766422095,,,,
