ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
10,0,max_steps,1,0,0,17.328576506341552,2500,,,0.9950112350131176,0.1,0.0069752223789691925,0.4785168766975403,-0.04424543306231499,57.636573791503906,0.0,42.32857650634149,2266,-25.00000000000111,0.0,0.0,0.006931430602536621,"{1: 101, 2: 149}","{3: 210, 2: 40}",{1: 250},"{1: 249, 2: 1}",{1: 250},{1: 250},0.011017849125609856,0.008084936708292065,0.011914922982790723,0.010819353191722201,0.02134080384975036,0.015783233903009904,0.028548521285123165,0.03548646598191275,0.015345091313346677,0.004647523838758081,0.026317180075383927,0.013668313250432218
20,0,max_steps,1,1,0,531.8960162176536,2500,1744.0,1744.0,0.9900473578023296,0.1,0.010501913726329803,0.5436728596687317,-0.04424543306231499,64.83338928222656,500.0,56.886016217651814,1599,-24.990000000001107,0.0,0.0,0.21275840648706143,"{4: 168, 3: 6, 6: 3, 5: 73}","{5: 14, 4: 21, 3: 159, 2: 56}",{1: 250},"{1: 165, 2: 53, 0: 32}",{1: 250},{1: 250},0.009258146847656148,0.014507927375262065,0.011150341312111647,0.014136220135005522,0.021446866130656272,0.0641914003623854,0.024967746215225756,0.027236405828289123,0.018764338914547683,0.04548659820489335,0.02723874376556591,0.030167048673366652
30,0,max_steps,1,0,0,18.943802059970327,2500,,,0.98510824420837,0.1,0.01623004674911499,0.826482892036438,-0.04424543306231499,98.49185943603516,0.0,43.94380205997027,2026,-25.00000000000111,0.0,0.0,0.007577520823988131,"{5: 48, 4: 196, 3: 6}","{2: 89, 3: 161}",{1: 250},{1: 250},{1: 250},{1: 250},0.014368211385619094,0.005938604379676828,0.017271630816615223,0.01589746479183845,0.030248264311312417,0.015607517375287835,0.04331030716746278,0.04442798965734332,0.023945380902190155,0.009933061080433892,0.029134007292325844,0.02980787350661098
40,0,success,1,2,0,1027.826241183689,1143,571.5,571.5,0.9801937706913741,0.1,0.02809826284646988,1.3582836389541626,-0.04424543306231499,108.49474334716797,1000.0,39.236241183688904,1102,-11.409999999999801,0.0,0.0,0.8992355565911541,"{4: 50, 3: 13, 2: 51}","{2: 19, 3: 66, 4: 29}",{1: 114},"{1: 70, 0: 1, 2: 43}",{1: 114},{1: 114},0.02566504757161052,0.024804978232187025,0.02523327675100277,0.014334954195009153,0.03677203588933219,0.05819777207733545,0.04312852428166362,0.04124379840729071,0.03637471439245627,0.031226028467270146,0.03858254500121076,0.01573514351429365
50,0,max_steps,1,0,0,30.889575664789973,2500,,,0.9753038143277888,0.1,0.031378235667943954,1.382736325263977,-0.04424543306231499,101.2045669555664,0.0,55.88957566479004,2343,-25.00000000000111,0.0,0.0,0.012355830265915989,"{0: 53, 1: 94, 2: 103}","{4: 13, 3: 188, 2: 49}",{1: 250},"{1: 239, 2: 11}",{1: 250},{1: 250},0.013799909705489583,0.009287929898516225,0.013348305734644076,0.012676061167392352,0.03222357851271669,0.020904925308292514,0.03456621688265153,0.026839198717420732,0.018566932205579166,0.020165263313381046,0.00955809892091762,0.02297517553565732
60,0,max_steps,1,1,0,576.8207639333775,2500,610.0,610.0,0.9704382528072976,0.1,0.04015877842903137,1.7349587678909302,-0.04424543306231499,158.06385803222656,500.0,101.81076393337439,2077,-24.990000000001107,0.0,0.0,0.230728305573351,"{2: 183, 3: 10, 1: 57}","{4: 19, 3: 107, 2: 55, 0: 51, 1: 18}",{1: 250},"{1: 127, 2: 32, 0: 91}",{1: 250},{1: 250},0.014069126514357766,0.02438300471776799,0.018374998057897246,0.010805155883764427,0.03706640299170616,0.06234078226841728,0.04371484534616797,0.032751519438512115,0.04055943523705141,0.0557768590822887,0.02992313281462042,0.033224982525108054
70,0,max_steps,1,0,0,27.409486899857683,2500,,,0.9655969644297613,0.1,0.046474117785692215,1.8863487243652344,-0.04424543306231499,123.9669418334961,0.0,52.40948689985852,1910,-25.00000000000111,0.0,0.0,0.010963794759943073,"{1: 43, 2: 177, 3: 30}","{2: 131, 3: 119}",{1: 250},"{1: 219, 0: 29, 2: 2}",{1: 250},{1: 250},0.010185882596009437,0.008912844215875904,0.013833445104415632,0.012033770268515046,0.03243361139939546,0.03152417863708359,0.038923840967765126,0.02982678354715752,0.02970163147795354,0.009568110002555245,0.026224436866688336,0.028413108996419408
80,0,max_steps,1,0,0,21.34628036938508,2500,,,0.9607798281021742,0.1,0.05067300796508789,2.038712501525879,-0.04424543306231499,143.98048400878906,0.0,46.34628036938523,1635,-25.00000000000111,0.0,0.0,0.008538512147754033,"{5: 167, 4: 83}","{2: 72, 3: 178}","{1: 235, 2: 15}","{1: 232, 0: 18}",{1: 250},{1: 250},0.016068869746873552,0.00880479696750544,0.021023598480622963,0.015653995809034014,0.03291414565716149,0.02304342503134256,0.03910080765361218,0.04665310779037469,,,,
90,0,max_steps,1,0,0,8.109869923943904,2500,,,0.9559867233356352,0.1,0.05807681381702423,2.2541093826293945,-0.04424543306231499,157.01876831054688,0.0,33.10986992394415,1307,-25.00000000000111,0.0,0.0,0.0032439479695775615,"{5: 235, 4: 15}","{1: 7, 2: 82, 3: 161}",{1: 250},"{1: 214, 0: 36}",{1: 250},{1: 250},0.007788448222223509,0.009009955684748217,0.01112620169059756,0.013160770691417883,0.029865393866479167,0.04241062744222673,0.03549168600241404,0.037902285740394885,,,,
100,0,max_steps,1,0,0,15.05188992721876,2500,,,0.951217530242334,0.1,0.061800528317689896,2.3288662433624268,-0.04424543306231499,151.08995056152344,0.0,40.05188992721899,2051,-25.00000000000111,0.0,0.0,0.006020755970887504,"{4: 209, 5: 22, 3: 19}","{2: 79, 3: 171}",{1: 250},"{1: 217, 0: 33}",{1: 250},{1: 250},0.010544958451324526,0.008573004330481651,0.013942372684577719,0.010854966825049599,0.018277926610788947,0.0431213898887084,0.02319455865562315,0.02610995680853069,0.025485553483405813,0.01695856679041898,0.02944378000184996,0.046663954199767384
110,0,max_steps,1,0,0,12.626200639062422,2500,,,0.9464721295325524,0.1,0.06775651127099991,2.360468626022339,-0.04424543306231499,145.2765655517578,0.0,37.62620063906218,1558,-25.00000000000111,0.0,0.0,0.005050480255624969,"{4: 228, 3: 22}","{4: 25, 3: 164, 2: 61}",{1: 250},"{1: 216, 2: 34}",{1: 250},{1: 250},0.008828308414211138,0.008183626592572102,0.011455513252907588,0.014085148828982107,0.024475700131844847,0.04418748989537513,0.031159008565400104,0.0384134292496095,0.021761778612618275,0.013915307446738051,0.02841490049456957,0.03773155178803248
120,0,max_steps,1,0,0,10.22560450992699,2500,,,0.9417504025116805,0.1,0.07381870597600937,2.494718551635742,-0.04424543306231499,141.21722412109375,0.0,35.22560450992685,1481,-25.00000000000111,0.0,0.0,0.004090241803970796,"{5: 209, 4: 41}","{4: 18, 3: 177, 2: 55}",{1: 250},"{1: 212, 2: 38}",{1: 250},{1: 250},0.0120906855182607,0.006705048830713205,0.016260430030393923,0.013917181498127124,0.024153321831773523,0.0440889362516055,0.028604260624826752,0.036067601287384704,,,,
130,0,max_steps,1,1,0,507.9146413029157,2500,208.0,208.0,0.937052231077248,0.1,0.08403570204973221,2.7528369426727295,-0.04424543306231499,177.5318603515625,500.0,32.904641302907095,1621,-24.990000000001107,0.0,0.0,0.20316585652116628,"{3: 20, 4: 230}","{4: 20, 2: 116, 3: 114}",{1: 250},"{1: 221, 2: 19, 0: 10}",{1: 250},{1: 250},0.005639810353136893,0.007783053668684964,0.008604459404437506,0.010053861691768003,0.014500305619057293,0.03202773227364561,0.020929382207575443,0.02658279087049204,0.017081942705432514,0.015885027838162657,0.023365807775818277,0.0319427151159775
