ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step
530,0,max_steps,1,0,0,-1.2884117851606978,2500,,,0.7671551073176169,0.1,0.028270898386836052,1.5241007804870605,-8.45608139038086,163.7066650390625,0.0,3.7115882148392894,1194,-4.999999999999671,0.0,0.0,0.0,-0.0005153647140642791
540,0,max_steps,1,0,0,9.35433260471684,2500,,,0.7633279507787228,0.1,0.028090381994843483,1.5205658674240112,-8.45608139038086,163.7066650390625,0.0,14.35433260471673,1014,-4.999999999999671,0.0,0.0,0.0,0.003741733041886736
550,0,max_steps,1,0,0,6.177534129891378,2500,,,0.7595198870243695,0.1,0.028073642402887344,1.5185104608535767,-8.45608139038086,163.7066650390625,0.0,11.17753412989132,1084,-4.999999999999671,0.0,0.0,0.0,0.0024710136519565514
560,0,max_steps,1,0,0,0.7276157319903768,2500,,,0.7557308208051414,0.1,0.03058645687997341,1.5650407075881958,-8.45608139038086,165.98915100097656,0.0,5.727615731990349,1342,-4.999999999999671,0.0,0.0,0.0,0.0002910462927961507
570,0,max_steps,1,0,0,-2.7020204799068144,2500,,,0.751960657346801,0.1,0.03220052272081375,1.5949749946594238,-8.45608139038086,167.33816528320312,0.0,2.2979795200930706,840,-4.999999999999671,0.0,0.0,0.0,-0.0010808081919627258
580,0,max_steps,1,0,0,3.9227565573465366,2500,,,0.748209302347916,0.1,0.03342447429895401,1.6485710144042969,-8.45608139038086,173.4580078125,0.0,8.922756557346387,1441,-4.999999999999671,0.0,0.0,0.0,0.0015691026229386147
590,0,max_steps,1,0,0,15.062666257023777,2500,,,0.7444766619775032,0.1,0.03306873142719269,1.5750389099121094,-8.45608139038086,136.2039031982422,0.0,20.062666257024276,1090,-4.999999999999671,0.0,0.0,0.0,0.006025066502809511
600,0,max_steps,1,0,0,-1.3901416431363476,2500,,,0.7407626428726788,0.1,0.03347279131412506,1.613101601600647,-8.45608139038086,167.66241455078125,0.0,3.6098583568636453,1202,-4.999999999999671,0.0,0.0,0.0,-0.0005560566572545391
610,0,max_steps,1,0,0,4.239178422696355,2500,,,0.737067152136325,0.1,0.0337836779654026,1.669695258140564,-8.45608139038086,173.11245727539062,0.0,9.23917842269615,1804,-4.999999999999671,0.0,0.0,0.0,0.001695671369078542
620,0,max_steps,1,1,0,511.5921906232443,2500,1235.0,1235.0,0.7333900973347661,0.1,0.036700669676065445,1.8621587753295898,-8.45608139038086,188.85499572753906,500.0,16.590190623232388,1573,-4.997999999999672,0.0,0.0,0.0,0.20463687624929772
630,0,max_steps,1,1,0,511.6550287863841,2500,2462.0,2462.0,0.7297313864954562,0.1,0.03778795525431633,1.7795382738113403,-8.45608139038086,180.33639526367188,500.0,16.653028786384954,1726,-4.997999999999672,0.0,0.0,0.0,0.20466201151455363
640,0,max_steps,1,0,0,7.876821559683338,2500,,,0.7260909281046787,0.1,0.03821674361824989,1.7811388969421387,-8.45608139038086,180.5677490234375,0.0,12.876821559683487,1586,-4.999999999999671,0.0,0.0,0.0,0.0031507286238733356
650,0,max_steps,1,0,0,-2.129922780427951,2500,,,0.7224686311052574,0.1,0.038715802133083344,1.8326387405395508,-8.45608139038086,185.1968231201172,0.0,2.870077219572021,1206,-4.999999999999671,0.0,0.0,0.0,-0.0008519691121711803
660,0,max_steps,1,0,0,-2.1558290735151067,2500,,,0.7188644048942786,0.1,0.038083288818597794,1.8262766599655151,-8.45608139038086,185.1968231201172,0.0,2.844170926484857,1167,-4.999999999999671,0.0,0.0,0.0,-0.0008623316294060426
670,0,max_steps,1,0,0,4.579083303867921,2500,,,0.7152781593208262,0.1,0.038743164390325546,1.8853180408477783,-8.45608139038086,191.0199737548828,0.0,9.579083303867757,1209,-4.999999999999671,0.0,0.0,0.0,0.0018316333215471683
680,0,max_steps,1,0,0,11.385358070575899,2500,,,0.7117098046837247,0.1,0.04182596877217293,1.9746173620224,-8.45608139038086,175.91595458984375,0.0,16.38535807057588,1445,-4.999999999999671,0.0,0.0,0.0,0.004554143228230359
690,0,max_steps,1,0,0,0.7180417594302919,2500,,,0.7081592517292976,0.1,0.040834151208400726,1.9631211757659912,-8.45608139038086,175.91595458984375,0.0,5.718041759430072,885,-4.999999999999671,0.0,0.0,0.0,0.0002872167037721168
700,0,max_steps,1,0,0,1.1430329328638267,2500,,,0.7046264116491338,0.1,0.04413839802145958,2.1409358978271484,-8.45608139038086,211.2579345703125,0.0,6.143032932863825,744,-4.999999999999671,0.0,0.0,0.0,0.00045721317314553067
710,0,max_steps,1,0,0,24.006706143662637,2500,,,0.7011111960778661,0.1,0.04441257566213608,2.181971788406372,-8.45608139038086,215.26480102539062,0.0,29.006706143662516,1131,-4.999999999999671,0.0,0.0,0.0,0.009602682457465055
720,0,max_steps,1,1,0,527.5713595675502,2500,880.0,880.0,0.6976135170909614,0.1,0.04439496994018555,2.191718339920044,-8.45608139038086,216.0363311767578,500.0,32.56935956753705,1606,-4.997999999999672,0.0,0.0,0.0,0.21102854382702008
730,0,max_steps,1,0,0,1.5616285550104403,2500,,,0.6941332872025221,0.1,0.045545030385255814,2.2352921962738037,-10.501923561096191,195.7224884033203,0.0,6.561628555010269,1514,-4.999999999999671,0.0,0.0,0.0,0.0006246514220041761
740,0,max_steps,1,0,0,-2.7352593436314145,2500,,,0.6906704193630966,0.1,0.04629186913371086,2.1870086193084717,-9.68105697631836,212.4318389892578,0.0,2.2647406563684847,932,-4.999999999999671,0.0,0.0,0.0,-0.0010941037374525657
750,0,max_steps,1,0,0,4.526408987122596,2500,,,0.6872248269575028,0.1,0.046492110937833786,2.2306270599365234,-9.68105697631836,222.403076171875,0.0,9.526408987122426,1463,-4.999999999999671,0.0,0.0,0.0,0.0018105635948490384
760,0,max_steps,1,0,0,0.8521084817742466,2500,,,0.6837964238026608,0.1,0.04767775908112526,2.2418882846832275,-14.068096160888672,193.86949157714844,0.0,5.85210848177426,1275,-4.999999999999671,0.0,0.0,0.0,0.00034084339270969865
770,0,max_steps,1,0,0,0.8550293709795885,2500,,,0.6803851241454388,0.1,0.046954989433288574,2.2289183139801025,-14.068096160888672,193.86949157714844,0.0,5.855029370979513,1492,-4.999999999999671,0.0,0.0,0.0,0.0003420117483918354
780,0,max_steps,1,0,0,-1.6644279496152876,2500,,,0.6769908426605066,0.1,0.04744192957878113,2.2851104736328125,-14.068096160888672,222.48779296875,0.0,3.33557205038472,862,-4.999999999999671,0.0,0.0,0.0,-0.000665771179846115
790,0,max_steps,1,1,0,513.5957106777327,2500,2113.0,2113.0,0.673613494448202,0.1,0.048714861273765564,2.2893550395965576,-14.068096160888672,219.59286499023438,500.0,18.593710677717613,1669,-4.997999999999672,0.0,0.0,0.0,0.20543828427109306
800,0,max_steps,1,0,0,9.738234080966404,2500,,,0.6702529950324074,0.1,0.049301665276288986,2.3046727180480957,-14.068096160888672,197.66632080078125,0.0,14.738234080966643,913,-4.999999999999671,0.0,0.0,0.0,0.0038952936323865613
810,0,max_steps,1,0,0,16.26334385597668,2500,,,0.6669092603584367,0.1,0.048760876059532166,2.2931950092315674,-14.068096160888672,197.66632080078125,0.0,21.26334385597695,1224,-4.999999999999671,0.0,0.0,0.0,0.006505337542390671
820,0,max_steps,1,1,0,513.8740556865885,2500,401.0,401.0,0.6635822067909328,0.1,0.04919757694005966,2.338775396347046,-14.068096160888672,224.64007568359375,500.0,18.872055686593114,1550,-4.997999999999672,0.0,0.0,0.0,0.20554962227463539
830,0,max_steps,1,0,0,11.434825560038819,2500,,,0.660271751111776,0.1,0.05030200257897377,2.305504560470581,-14.068096160888672,199.17523193359375,0.0,16.434825560038867,1070,-4.999999999999671,0.0,0.0,0.0,0.004573930224015528
840,0,max_steps,1,0,0,5.84212833738946,2500,,,0.6569778105180021,0.1,0.04990548640489578,2.2611241340637207,-14.068096160888672,194.78578186035156,0.0,10.842128337389365,1509,-4.999999999999671,0.0,0.0,0.0,0.002336851334955784
850,0,max_steps,1,0,0,-2.54304963396302,2500,,,0.6537003026197313,0.1,0.0489506870508194,2.162336826324463,-14.068096160888672,185.50140380859375,0.0,2.4569503660369176,903,-4.999999999999671,0.0,0.0,0.0,-0.0010172198535852081
860,0,crash,1,0,1,-73.86767489304732,938,,,0.6504391454381077,0.1,0.04945217818021774,2.2123289108276367,-14.068096160888672,213.40599060058594,0.0,17.769788275469597,425,-1.8760000000000014,-9.761463168516983,-80.0,0.0,-0.07875018645314213
870,0,max_steps,1,0,0,6.16596097886501,2500,,,0.6471942574032484,0.1,0.050206635147333145,2.2120048999786377,-14.068096160888672,216.39901733398438,0.0,11.165960978864828,1977,-4.999999999999671,0.0,0.0,0.0,0.002466384391546004
880,0,max_steps,1,0,0,7.151054764821399,2500,,,0.6439655573522038,0.1,0.04997001588344574,2.2218124866485596,-14.068096160888672,212.77227783203125,0.0,12.151054764821717,1296,-4.999999999999671,0.0,0.0,0.0,0.0028604219059285597
890,0,max_steps,1,0,0,16.557085161445602,2500,,,0.6407529645269272,0.1,0.05019427835941315,2.1868553161621094,-14.068096160888672,188.65113830566406,0.0,21.557085161445343,1031,-4.999999999999671,0.0,0.0,0.0,0.006622834064578241
900,0,max_steps,1,0,0,5.934429879316826,2500,,,0.637556398572254,0.1,0.04935501515865326,2.0719175338745117,-14.068096160888672,177.67930603027344,0.0,10.934429879316685,1637,-4.999999999999671,0.0,0.0,0.0,0.0023737719517267306
910,0,max_steps,1,0,0,-3.4861480416168646,2500,,,0.634375779533894,0.1,0.048933807760477066,2.064892292022705,-14.068096160888672,177.67930603027344,0.0,1.5138519583829828,1000,-4.999999999999671,0.0,0.0,0.0,-0.001394459216646746
920,0,max_steps,1,0,0,-1.8638858968210543,2500,,,0.6312110278564291,0.1,0.05031635984778404,2.189333915710449,-14.068096160888672,223.4085693359375,0.0,3.136114103178937,1469,-4.999999999999671,0.0,0.0,0.0,-0.0007455543587284217
930,0,max_steps,1,1,0,509.4946998839949,2500,251.0,251.0,0.6280620643813251,0.1,0.05135161429643631,2.248682975769043,-8.347810745239258,216.30364990234375,500.0,14.492699884006768,1279,-4.997999999999672,0.0,0.0,0.0,0.20379787995359797
940,0,max_steps,1,0,0,3.351947782395918,2500,,,0.6249288103449504,0.1,0.05090029537677765,2.2004525661468506,-8.347810745239258,187.50840759277344,0.0,8.351947782395602,1391,-4.999999999999671,0.0,0.0,0.0,0.0013407791129583671
950,0,crash,1,0,1,-105.8869624323851,1533,,,0.6218111873766076,0.1,0.052219606935977936,2.3134500980377197,-9.573222160339355,222.68051147460938,0.0,4.931364945099665,444,-3.065999999999884,-27.75232737748485,-80.0,0.0,-0.06907173022334319
