ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step
6310,1,max_steps,3,2,0,1043.6231943225673,3000,1434.5,1434.5,0.12870780747689237,0.1,1.1241790056228638,15.692235946655273,-64.53433990478516,482.00677490234375,1000.0,80.22741656633367,2019,-5.995999999999562,-30.608222243767162,0.0,0.0,0.34787439810752246
6320,1,max_steps,3,0,0,2.38857752800589,3000,,,0.12806571447341325,0.1,1.126218557357788,15.648256301879883,-64.53433990478516,469.3682861328125,0.0,8.38857752800578,1898,-5.999999999999561,0.0,0.0,0.0,0.0007961925093352966
6330,1,success,3,3,0,1572.6084157790049,2915,971.6666666666666,750.0,0.12742682472102826,0.1,1.1254501342773438,15.595030784606934,-64.53433990478516,451.1308898925781,1500.0,78.43241577902583,1890,-5.823999999999581,0.0,0.0,0.0,0.5394883072998301
6340,1,max_steps,3,1,0,541.6616955103192,3000,1712.0,1712.0,0.1267911222394704,0.1,1.1336028575897217,15.68742561340332,-64.53433990478516,466.9494934082031,500.0,47.65969551031251,1599,-5.9979999999995615,0.0,0.0,0.0,0.18055389850343972
6350,1,crash,3,0,1,-72.46344756522242,660,,,0.12615859112819464,0.1,1.1439131498336792,15.786093711853027,-64.53433990478516,482.2978820800781,0.0,22.053819173303484,552,-1.320000000000001,-13.197266738525938,-80.0,0.0,-0.10979310237154913
6360,1,max_steps,3,1,0,447.3463406655044,3000,1618.0,1618.0,0.1255292155659799,0.1,1.1445351839065552,15.725906372070312,-64.53433990478516,471.1753845214844,500.0,34.155624064128226,1952,-5.9979999999995615,-80.81128339862458,0.0,0.0,0.14911544688850145
6370,1,success,3,3,0,1550.7563140370216,2210,736.6666666666666,674.0,0.12490297981053353,0.1,1.1488066911697388,15.737716674804688,-64.53433990478516,480.0460510253906,1500.0,55.17031403702476,1836,-4.413999999999736,0.0,0.0,0.0,0.701699689609512
6380,1,max_steps,3,2,0,1061.4540810045887,3000,1133.0,1133.0,0.12427986819809747,0.1,1.1480469703674316,15.716403007507324,-64.53433990478516,480.0460510253906,1000.0,67.45008100459151,2282,-5.995999999999562,0.0,0.0,0.0,0.3538180270015296
6390,1,crash,3,0,1,-129.05122185700924,1006,,,0.12365986514305645,0.1,1.1500574350357056,15.763775825500488,-64.53433990478516,476.34259033203125,0.0,5.278855193696617,414,-2.012,-52.31807705070594,-80.0,0.0,-0.12828153266104297
6400,1,max_steps,3,0,0,-90.54474330554795,3000,,,0.12304295513754818,0.1,1.1559834480285645,15.834563255310059,-63.70049285888672,474.2839050292969,0.0,38.16642749653668,1593,-5.999999999999561,-122.71117080208455,0.0,0.0,-0.030181581101849316
6410,1,crash,3,1,1,419.4794940195801,1106,277.0,277.0,0.12242912275107544,0.1,1.1595745086669922,15.816360473632812,-63.70049285888672,484.75653076171875,500.0,30.82537075716738,726,-2.209999999999978,-29.135876737589427,-80.0,0.0,0.3792762152075769
6420,1,crash,3,1,1,401.724651292606,1000,726.0,726.0,0.12181835263012014,0.1,1.1585075855255127,15.795634269714355,-63.70049285888672,466.3953552246094,500.0,27.335960085060933,651,-1.9980000000000016,-43.61330879245517,-80.0,0.0,0.401724651292606
6430,1,crash,3,0,1,-83.42289944689475,1414,,,0.1212106294977593,0.1,1.1574620008468628,15.80311107635498,-63.70049285888672,464.29888916015625,0.0,7.505207902763949,309,-2.82799999999991,-8.10010734965865,-80.0,0.0,-0.058997807246743104
6440,1,crash,3,2,1,988.7861140038424,2370,1101.5,1101.5,0.12060593815328291,0.1,1.159400463104248,15.76904010772705,-63.70049285888672,453.1531677246094,1000.0,78.6818395513809,1689,-4.7359999999997004,-5.159725547537441,-80.0,0.0,0.417209330803309
6450,1,crash,3,0,1,-70.60195891528937,913,,,0.12000426347181373,0.1,1.164034128189087,15.842253684997559,-63.70049285888672,468.0455627441406,0.0,21.922899631626155,693,-1.8260000000000014,-10.698858546915545,-80.0,0.0,-0.07732963736614389
6460,1,crash,3,1,1,411.87381071848847,1087,192.0,192.0,0.11940559040392894,0.1,1.169256567955017,15.891666412353516,-63.70049285888672,480.0999450683594,500.0,8.250964532880118,402,-2.1719999999999824,-14.205153814397006,-80.0,0.0,0.37890874951102893
6470,1,crash,3,2,1,1019.3020254473715,2580,979.0,979.0,0.1188099039752838,0.1,1.1804234981536865,15.962176322937012,-63.70049285888672,475.9866027832031,1000.0,109.81257754079914,1717,-5.155999999999654,-5.354552093429228,-80.0,0.0,0.39507830443696573
